event_id,vehicle_id,timestamp,speed,battery_level,temperature,odometer,fault_code
EVT02969,BMW153,2026-08-23 10:08:27.817561,22,29,87,128580,F003
EVT02970,BMW148,2026-07-19 13:08:27.817570,94,14,95,42291,F004
EVT02971,BMW034,2026-07-04 18:08:27.817580,49,22,67,79882,F003
EVT02972,BMW156,2026-03-22 23:08:27.817589,140,96,56,147162,F001
EVT02973,BMW012,2026-07-03 14:08:27.817598,43,10,72,37053,F003
EVT02974,BMW125,2026-06-23 22:08:27.817608,110,98,96,150534,F005
EVT02975,BMW014,2026-08-02 05:08:27.817618,52,46,63,92629,F004
EVT02976,BMW174,2026-09-08 13:08:27.817627,19,70,90,31083,F003
EVT02977,BMW068,2026-03-31 21:08:27.817636,179,31,57,86646,F002
EVT02978,BMW029,2026-04-19 02:08:27.817645,47,30,104,152356,F002
EVT02979,BMW084,2026-03-01 09:08:27.817655,28,69,81,236699,
EVT02980,BMW032,2026-09-09 10:08:27.817664,107,80,89,193681,F001
EVT02981,BMW119,2026-05-29 18:08:27.817675,56,17,61,241743,
EVT02982,BMW132,2026-07-08 21:08:27.817684,146,53,51,15159,F002
EVT02983,BMW055,2026-03-28 17:08:27.817694,133,98,70,192869,F001
EVT02984,BMW070,2026-07-13 09:08:27.817703,6,78,76,225315,F004
EVT02985,BMW118,2026-04-08 20:08:27.817712,126,86,62,181468,F005
EVT02986,BMW077,2026-09-17 04:08:27.817721,38,69,86,239443,F001
EVT02987,BMW014,2026-06-18 02:08:27.817732,178,26,72,66380,
EVT02988,BMW080,2026-03-06 13:08:27.817741,23,70,76,98376,F004
EVT02989,BMW188,2026-03-31 05:08:27.817750,49,50,77,193629,F003
EVT02990,BMW016,2026-08-16 09:08:27.817759,98,22,75,240280,F002
EVT02991,BMW200,2026-06-27 16:08:27.817769,89,66,73,222446,F003
EVT02992,BMW164,2026-04-08 22:08:27.817778,100,55,88,88752,
EVT02993,BMW155,2026-07-21 12:08:27.817788,17,91,92,221262,F001
EVT02994,BMW134,2026-05-27 12:08:27.817797,156,85,109,221882,F002
EVT02995,BMW159,2026-06-12 16:08:27.817807,163,53,85,137763,F005
EVT02996,BMW082,2026-06-01 22:08:27.817817,97,68,78,23768,F003
EVT02997,BMW083,2026-06-07 03:08:27.817827,78,84,83,31626,F001
EVT02998,BMW183,2026-02-28 22:08:27.817836,91,28,105,147382,
EVT02999,BMW089,2026-08-20 16:08:27.817846,88,37,78,97025,F004
EVT03000,BMW160,2026-05-29 15:08:27.817858,106,30,87,93943,
EVT03001,BMW163,2026-06-21 14:08:27.817869,165,90,71,214319,F001
EVT03002,BMW118,2026-06-04 20:08:27.817879,132,15,58,217166,F003
EVT03003,BMW095,2026-06-04 09:08:27.817889,35,10,68,68063,F005
EVT03004,BMW020,2026-07-01 20:08:27.817898,39,97,104,29995,F001
EVT03005,BMW138,2026-07-14 09:08:27.817908,58,98,50,63936,F003
EVT03006,BMW163,2026-08-31 08:08:27.817918,107,30,84,43946,
EVT03007,BMW186,2026-08-30 09:08:27.817928,93,79,106,242915,
EVT03008,BMW053,2026-03-19 13:08:27.817937,65,70,101,48896,
EVT03009,BMW155,2026-06-09 22:08:27.817946,125,55,75,107741,F005
EVT03010,BMW020,2026-09-16 15:08:27.817956,177,34,76,38507,F003
EVT03011,BMW052,2026-06-09 08:08:27.817965,99,26,104,184254,F005
EVT03012,BMW070,2026-08-03 00:08:27.817975,75,24,99,61771,F002
EVT03013,BMW167,2026-05-06 04:08:27.817985,137,60,85,33757,F004
EVT03014,BMW103,2026-04-11 20:08:27.817995,150,69,81,133771,F003
EVT03015,BMW181,2026-06-21 07:08:27.818005,142,49,106,96492,F004
EVT03016,BMW023,2026-09-12 00:08:27.818014,124,15,82,116169,F004
EVT03017,BMW067,2026-04-14 19:08:27.818024,107,70,60,242964,F003
EVT03018,BMW104,2026-08-12 19:08:27.818035,92,78,78,28280,F002
EVT03019,BMW192,2026-04-12 03:08:27.818047,4,48,103,28676,F001
EVT03020,BMW070,2026-03-11 11:08:27.818060,157,63,109,223852,F002
EVT03021,BMW195,2026-06-06 16:08:27.818070,98,36,106,107494,F004
EVT03022,BMW061,2026-07-28 11:08:27.818080,147,45,98,75715,F004
EVT03023,BMW193,2026-03-17 05:08:27.818089,28,18,67,145124,F001
EVT03024,BMW005,2026-09-03 17:08:27.818098,76,20,68,52946,F005
EVT03025,BMW087,2026-06-28 00:08:27.818108,141,25,105,131891,F003
EVT03026,BMW133,2026-05-18 19:08:27.818117,173,36,64,157438,F005
EVT03027,BMW010,2026-07-25 04:08:27.818127,85,94,95,167947,
EVT03028,BMW115,2026-04-27 22:08:27.818136,113,56,62,109578,
EVT03029,BMW131,2026-08-07 12:08:27.818146,41,95,107,172542,
EVT03030,BMW124,2026-07-18 15:08:27.818155,15,16,108,61905,F003
EVT03031,BMW102,2026-05-19 07:08:27.818165,152,37,50,19975,F005
EVT03032,BMW112,2026-05-30 10:08:27.818174,174,85,55,118304,F002
EVT03033,BMW086,2026-06-12 23:08:27.818184,168,72,106,144810,F002
EVT03034,BMW185,2026-05-25 20:08:27.818193,28,100,63,188459,F001
EVT03035,BMW186,2026-06-11 22:08:27.818203,7,81,88,242117,F003
EVT03036,BMW094,2026-08-24 05:08:27.818212,6,94,101,227809,F004
EVT03037,BMW184,2026-08-18 07:08:27.818222,90,34,54,226732,F002
EVT03038,BMW145,2026-08-20 22:08:27.818232,62,46,83,49125,F005
EVT03039,BMW043,2026-09-05 10:08:27.818245,10,35,104,111483,F003
EVT03040,BMW029,2026-04-12 17:08:27.818254,28,94,83,80825,F002
EVT03041,BMW095,2026-04-30 02:08:27.818264,34,13,76,138128,F002
EVT03042,BMW021,2026-03-22 16:08:27.818273,98,45,75,67796,
EVT03043,BMW108,2026-08-14 13:08:27.818283,162,33,65,120130,
EVT03044,BMW075,2026-03-30 04:08:27.818292,112,61,90,113522,F004
EVT03045,BMW190,2026-06-02 01:08:27.818302,116,69,107,111325,F004
EVT03046,BMW007,2026-09-10 23:08:27.818312,23,32,80,227336,F005
EVT03047,BMW044,2026-03-31 16:08:27.818322,14,13,101,10157,F004
EVT03048,BMW081,2026-06-19 12:08:27.818332,13,65,97,199105,
EVT03049,BMW062,2026-02-25 05:08:27.818342,73,51,101,142722,F004
EVT03050,BMW181,2026-07-04 12:08:27.818351,14,16,74,230905,F005
EVT03051,BMW190,2026-04-21 18:08:27.818362,154,90,92,248890,F001
EVT03052,BMW128,2026-05-16 19:08:27.818372,73,70,78,73027,F003
EVT03053,BMW038,2026-02-21 10:08:27.818381,97,83,58,51766,F005
EVT03054,BMW169,2026-07-05 08:08:27.818390,132,96,97,80601,
EVT03055,BMW060,2026-06-16 19:08:27.818400,119,78,107,50393,F004
EVT03056,BMW166,2026-09-04 02:08:27.818409,28,93,75,92561,F003
EVT03057,BMW033,2026-04-28 09:08:27.818418,148,32,90,156775,F004
EVT03058,BMW108,2026-04-29 01:08:27.818427,157,13,81,16592,F003
EVT03059,BMW134,2026-04-10 03:08:27.818438,0,90,70,46162,F004
EVT03060,BMW200,2026-03-23 07:08:27.818449,89,15,104,90531,F005
EVT03061,BMW109,2026-06-07 05:08:27.818458,73,81,52,161636,F002
EVT03062,BMW023,2026-06-10 04:08:27.818468,41,48,66,52470,F004
EVT03063,BMW162,2026-06-07 22:08:27.818477,40,54,87,90500,F002
EVT03064,BMW017,2026-03-10 10:08:27.818488,10,99,94,39653,F005
EVT03065,BMW177,2026-08-25 18:08:27.818497,108,40,100,238522,F001
EVT03066,BMW090,2026-05-07 20:08:27.818541,15,68,87,25119,F001
EVT03067,BMW196,2026-05-23 21:08:27.818550,126,94,63,86894,F005
EVT03068,BMW043,2026-05-13 06:08:27.818560,26,16,60,203589,F002
EVT03069,BMW087,2026-08-26 11:08:27.818569,155,67,109,230288,F002
EVT03070,BMW111,2026-05-08 19:08:27.818579,108,87,96,193070,F005
EVT03071,BMW163,2026-09-17 01:08:27.818589,43,55,91,20988,F004
EVT03072,BMW192,2026-06-08 01:08:27.818598,18,15,99,197679,F002
EVT03073,BMW052,2026-05-05 20:08:27.818607,127,100,103,57759,
EVT03074,BMW039,2026-03-24 20:08:27.818616,70,76,70,113674,F002
EVT03075,BMW025,2026-09-07 21:08:27.818626,140,100,96,185616,
EVT03076,BMW161,2026-04-14 11:08:27.818635,32,94,74,153928,F004
EVT03077,BMW006,2026-03-31 14:08:27.818645,88,79,84,68197,F003
EVT03078,BMW035,2026-06-17 11:08:27.818656,64,87,51,217108,F003
EVT03079,BMW015,2026-07-11 07:08:27.818665,84,31,86,124213,F005
EVT03080,BMW133,2026-07-05 08:08:27.818675,94,52,76,11769,F005
EVT03081,BMW138,2026-07-31 03:08:27.818685,170,52,67,226864,F001
EVT03082,BMW011,2026-05-21 03:08:27.818695,9,73,102,195832,F002
EVT03083,BMW163,2026-04-02 04:08:27.818706,111,38,85,146058,F003
EVT03084,BMW001,2026-03-27 14:08:27.818715,5,94,56,207255,F002
EVT03085,BMW075,2026-08-31 17:08:27.818725,92,85,75,93377,F005
EVT03086,BMW146,2026-05-05 01:08:27.818735,157,16,104,73060,F004
EVT03087,BMW170,2026-05-22 17:08:27.818744,108,10,94,92734,F005
EVT03088,BMW191,2026-02-21 02:08:27.818753,66,94,61,150534,
EVT03089,BMW173,2026-05-20 07:08:27.818763,33,31,55,207649,F001
EVT03090,BMW004,2026-06-02 11:08:27.818773,23,23,82,60099,F001
EVT03091,BMW036,2026-02-24 21:08:27.818782,177,86,54,48870,F004
EVT03092,BMW047,2026-03-16 20:08:27.818791,105,71,63,116763,F004
EVT03093,BMW020,2026-02-21 04:08:27.818801,43,56,65,45036,F001
EVT03094,BMW088,2026-08-19 11:08:27.818811,83,60,70,89329,F004
EVT03095,BMW002,2026-09-02 00:08:27.818834,171,90,106,139500,F002
EVT03096,BMW061,2026-09-11 00:08:27.818844,140,83,100,57722,F005
EVT03097,BMW106,2026-08-17 14:08:27.818854,39,91,96,54591,F004
EVT03098,BMW009,2026-06-20 23:08:27.818867,121,75,103,21406,
EVT03099,BMW173,2026-08-02 10:08:27.818876,39,84,95,237154,F003
EVT03100,BMW107,2026-07-24 02:08:27.818885,78,68,60,224509,F002
EVT03101,BMW031,2026-06-30 14:08:27.818895,96,70,96,161013,
EVT03102,BMW131,2026-09-05 11:08:27.818905,38,79,58,132924,F003
EVT03103,BMW178,2026-08-18 16:08:27.818915,174,56,87,210512,F005
EVT03104,BMW036,2026-02-27 08:08:27.818925,38,60,60,218730,
EVT03105,BMW117,2026-03-20 06:08:27.818936,22,93,90,227925,
EVT03106,BMW042,2026-04-14 21:08:27.818946,12,69,95,61098,
EVT03107,BMW108,2026-08-11 00:08:27.818956,156,88,58,228927,F004
EVT03108,BMW121,2026-05-23 22:08:27.818966,82,38,107,213768,
EVT03109,BMW116,2026-03-08 07:08:27.818975,126,65,75,243625,F005
EVT03110,BMW189,2026-02-22 22:08:27.818985,129,98,52,213994,F002
EVT03111,BMW005,2026-04-12 13:08:27.818994,1,32,84,217468,F004
EVT03112,BMW002,2026-08-20 02:08:27.819004,161,28,108,35988,F004
EVT03113,BMW189,2026-09-07 17:08:27.819013,104,13,79,136524,F002
EVT03114,BMW029,2026-04-08 15:08:27.819024,78,23,60,101922,F002
EVT03115,BMW126,2026-07-02 02:08:27.819038,128,50,104,151957,F002
EVT03116,BMW088,2026-03-18 13:08:27.819048,30,52,52,79120,F005
EVT03117,BMW120,2026-05-13 00:08:27.819059,92,50,59,49465,F002
EVT03118,BMW003,2026-09-12 03:08:27.819068,157,22,72,57696,F001
EVT03119,BMW041,2026-05-25 16:08:27.819078,109,47,63,161152,
EVT03120,BMW156,2026-05-08 02:08:27.819087,177,87,94,10706,F005
EVT03121,BMW075,2026-06-05 11:08:27.819097,100,30,102,166340,F003
EVT03122,BMW176,2026-07-07 08:08:27.819107,34,86,54,219689,F002
EVT03123,BMW001,2026-07-20 17:08:27.819116,21,72,86,151580,
EVT03124,BMW086,2026-07-10 00:08:27.819126,155,16,87,102352,F001
EVT03125,BMW016,2026-04-11 11:08:27.819136,62,25,58,48061,
EVT03126,BMW198,2026-04-13 11:08:27.819146,95,34,85,137020,
EVT03127,BMW123,2026-09-15 18:08:27.819155,71,96,73,53151,
EVT03128,BMW130,2026-06-23 09:08:27.819165,0,57,110,142123,F001
EVT03129,BMW153,2026-08-04 01:08:27.819177,122,82,90,177352,
EVT03130,BMW052,2026-06-20 17:08:27.819186,90,39,102,154105,F002
EVT03131,BMW017,2026-06-07 21:08:27.819196,31,81,65,175368,F001
EVT03132,BMW131,2026-03-10 09:08:27.819204,14,59,86,65515,F004
EVT03133,BMW004,2026-07-29 09:08:27.819214,7,59,106,76731,F002
EVT03134,BMW179,2026-05-29 14:08:27.819223,80,10,95,89888,F004
EVT03135,BMW165,2026-08-11 16:08:27.819232,43,45,50,14059,
EVT03136,BMW044,2026-09-03 08:08:27.819241,118,27,73,61634,F002
EVT03137,BMW166,2026-08-14 14:08:27.819253,88,88,79,126744,F005
EVT03138,BMW132,2026-08-10 05:08:27.819262,107,76,107,218785,F004
EVT03139,BMW104,2026-06-06 04:08:27.819271,149,11,91,93088,F001
EVT03140,BMW045,2026-08-12 23:08:27.819281,86,88,105,70436,F004
EVT03141,BMW186,2026-03-24 21:08:27.819290,99,63,63,25559,F003
EVT03142,BMW034,2026-04-01 11:08:27.819299,56,22,64,147828,
EVT03143,BMW186,2026-08-17 15:08:27.819308,169,52,79,87685,F001
EVT03144,BMW188,2026-03-19 10:08:27.819318,62,42,69,241260,F005
EVT03145,BMW088,2026-06-08 21:08:27.819327,27,68,80,136700,F001
EVT03146,BMW009,2026-06-07 01:08:27.819336,150,44,108,33835,
EVT03147,BMW093,2026-04-06 08:08:27.819348,173,99,64,36054,F004
EVT03148,BMW152,2026-07-24 14:08:27.819357,67,90,99,57052,F002
EVT03149,BMW148,2026-09-04 03:08:27.819366,40,74,76,42207,F004
EVT03150,BMW072,2026-06-28 22:08:27.819376,38,77,93,242830,F005
EVT03151,BMW162,2026-03-20 00:08:27.819385,26,45,80,128479,
EVT03152,BMW041,2026-09-05 02:08:27.819395,67,11,65,100929,F004
EVT03153,BMW048,2026-08-21 00:08:27.823654,156,53,94,149060,F001
EVT03154,BMW129,2026-08-08 07:08:27.823675,120,76,91,219711,F005
EVT03155,BMW122,2026-08-16 09:08:27.823685,162,10,105,198579,F003
EVT03156,BMW170,2026-03-21 13:08:27.823700,93,63,94,141867,F003
EVT03157,BMW054,2026-05-19 13:08:27.823710,105,71,105,100552,F003
EVT03158,BMW153,2026-05-24 00:08:27.823719,97,75,63,65833,F001
EVT03159,BMW128,2026-07-29 06:08:27.823729,179,81,101,192098,F005
EVT03160,BMW101,2026-06-17 06:08:27.823738,172,43,108,38752,F002
EVT03161,BMW022,2026-05-04 07:08:27.823747,8,61,61,29842,F004
EVT03162,BMW021,2026-05-18 09:08:27.823756,121,88,69,203436,F001
EVT03163,BMW109,2026-05-03 04:08:27.823766,8,85,96,207426,F004
EVT03164,BMW157,2026-05-07 17:08:27.823776,52,80,98,197445,F001
EVT03165,BMW029,2026-08-31 07:08:27.823785,119,75,70,97152,F003
EVT03166,BMW104,2026-07-15 22:08:27.823794,92,28,54,173828,F003
EVT03167,BMW001,2026-03-11 08:08:27.823803,145,36,96,148924,F004
EVT03168,BMW069,2026-09-15 00:08:27.823815,106,35,94,43431,
EVT03169,BMW009,2026-03-18 13:08:27.823825,94,97,97,212279,
EVT03170,BMW003,2026-08-23 11:08:27.823835,167,79,68,67706,F001
EVT03171,BMW160,2026-04-03 22:08:27.823845,4,54,60,245878,F002
EVT03172,BMW109,2026-04-10 22:08:27.823854,96,51,93,26305,F004
EVT03173,BMW013,2026-03-09 05:08:27.823864,53,21,97,249815,F005
EVT03174,BMW046,2026-09-17 08:08:27.823874,179,88,73,219809,
EVT03175,BMW043,2026-09-09 17:08:27.823884,29,74,99,80615,F004
EVT03176,BMW003,2026-08-13 23:08:27.823895,114,19,100,10346,F004
EVT03177,BMW009,2026-09-03 17:08:27.823905,172,51,75,53821,F002
EVT03178,BMW021,2026-07-26 04:08:27.823915,86,85,65,208600,F005
EVT03179,BMW078,2026-04-04 17:08:27.823925,178,13,61,184553,
EVT03180,BMW049,2026-08-14 03:08:27.823935,136,100,58,172970,F001
EVT03181,BMW166,2026-04-09 17:08:27.823945,150,82,91,15756,F001
EVT03182,BMW127,2026-05-06 02:08:27.823954,73,45,66,149787,F004
EVT03183,BMW185,2026-08-04 16:08:27.823963,119,24,50,219941,F003
EVT03184,BMW025,2026-05-15 19:08:27.823973,123,64,64,69858,F004
EVT03185,BMW095,2026-07-13 17:08:27.823983,138,40,50,135339,F001
EVT03186,BMW157,2026-09-12 18:08:27.823992,150,13,93,136105,F003
EVT03187,BMW057,2026-06-06 19:08:27.824002,128,10,72,71097,F004
EVT03188,BMW035,2026-05-25 21:08:27.824012,55,21,90,188405,
EVT03189,BMW160,2026-03-04 05:08:27.824022,32,11,80,135098,F005
EVT03190,BMW200,2026-09-14 19:08:27.824031,100,21,64,99897,F005
EVT03191,BMW099,2026-08-07 09:08:27.824041,3,25,54,12045,
EVT03192,BMW102,2026-05-11 23:08:27.824051,14,96,67,132788,F001
EVT03193,BMW049,2026-07-30 15:08:27.824060,103,57,61,142208,F001
EVT03194,BMW142,2026-06-21 13:08:27.824070,102,44,77,160505,F005
EVT03195,BMW076,2026-06-14 15:08:27.824082,14,71,60,211179,F002
EVT03196,BMW153,2026-07-13 12:08:27.824092,152,10,99,11093,F003
EVT03197,BMW013,2026-07-11 23:08:27.824102,84,83,57,141229,F002
EVT03198,BMW170,2026-08-10 14:08:27.824112,29,70,56,111259,F001
EVT03199,BMW188,2026-07-14 04:08:27.824121,42,13,101,31710,F003
EVT03200,BMW098,2026-06-08 09:08:27.824130,78,44,61,90067,F005
EVT03201,BMW095,2026-04-11 01:08:27.824139,122,97,69,136849,F001
EVT03202,BMW162,2026-05-17 22:08:27.824149,4,32,67,132586,F002
EVT03203,BMW024,2026-06-10 22:08:27.824159,147,84,101,125464,
EVT03204,BMW049,2026-04-22 12:08:27.824201,178,19,72,244055,F002
EVT03205,BMW011,2026-04-01 05:08:27.824212,122,99,94,57204,F001
EVT03206,BMW155,2026-03-20 17:08:27.824223,51,70,99,75659,F003
EVT03207,BMW094,2026-08-20 19:08:27.824232,76,64,53,109413,F004
EVT03208,BMW037,2026-08-19 04:08:27.824241,2,24,109,91034,F002
EVT03209,BMW071,2026-08-12 01:08:27.824250,167,100,72,10869,F001
EVT03210,BMW198,2026-04-15 16:08:27.824260,73,42,66,189699,F003
EVT03211,BMW147,2026-09-05 08:08:27.824270,145,91,106,211152,F002
EVT03212,BMW004,2026-06-23 10:08:27.824280,50,83,93,149168,F001
EVT03213,BMW148,2026-04-22 05:08:27.824290,32,93,96,78817,F001
EVT03214,BMW171,2026-06-23 23:08:27.824300,85,43,58,142016,F005
EVT03215,BMW187,2026-03-14 13:08:27.824312,167,35,84,89697,F004
EVT03216,BMW060,2026-08-20 00:08:27.824322,31,17,73,63352,F002
EVT03217,BMW199,2026-03-08 16:08:27.824333,96,39,79,129067,F001
EVT03218,BMW042,2026-08-05 21:08:27.824343,46,84,67,83993,F003
EVT03219,BMW145,2026-03-19 19:08:27.824352,46,76,51,151705,F005
EVT03220,BMW053,2026-06-28 01:08:27.824362,9,23,87,46721,F005
EVT03221,BMW071,2026-07-12 07:08:27.824372,115,40,93,227135,F003
EVT03222,BMW077,2026-03-15 05:08:27.824381,160,43,91,126709,
EVT03223,BMW191,2026-03-29 11:08:27.824391,146,40,52,226135,
EVT03224,BMW076,2026-02-27 06:08:27.824400,106,28,76,13670,F002
EVT03225,BMW173,2026-08-17 20:08:27.824411,62,63,97,78198,F002
EVT03226,BMW125,2026-09-10 01:08:27.824421,141,90,66,32235,F003
EVT03227,BMW030,2026-06-24 05:08:27.824431,93,33,95,209642,F004
EVT03228,BMW109,2026-08-09 23:08:27.824441,2,51,74,138634,F005
EVT03229,BMW164,2026-05-25 07:08:27.824451,151,56,103,12098,
EVT03230,BMW125,2026-07-25 20:08:27.824460,42,63,90,104977,
EVT03231,BMW103,2026-02-24 20:08:27.824470,133,51,72,179639,F002
EVT03232,BMW136,2026-08-04 16:08:27.824480,144,78,108,11497,F002
EVT03233,BMW040,2026-08-03 08:08:27.824491,58,72,56,32564,F002
EVT03234,BMW021,2026-07-22 11:08:27.824533,130,80,70,95137,F004
EVT03235,BMW113,2026-06-10 07:08:27.824544,27,43,63,46173,F003
EVT03236,BMW047,2026-07-04 06:08:27.824554,100,90,74,172107,F002
EVT03237,BMW003,2026-09-12 16:08:27.824564,41,90,94,157271,F001
EVT03238,BMW053,2026-05-29 16:08:27.824574,64,67,62,172965,F003
EVT03239,BMW086,2026-04-05 12:08:27.824584,67,13,56,72167,F002
EVT03240,BMW179,2026-06-03 21:08:27.824594,95,31,68,205688,F004
EVT03241,BMW136,2026-03-20 23:08:27.824604,117,15,57,58110,
EVT03242,BMW150,2026-06-17 22:08:27.824614,84,16,88,61294,F005
EVT03243,BMW136,2026-04-24 13:08:27.824624,81,30,110,119394,F004
EVT03244,BMW102,2026-09-09 14:08:27.824633,180,90,77,105279,F002
EVT03245,BMW161,2026-07-01 18:08:27.824642,146,57,68,98028,F003
EVT03246,BMW127,2026-09-13 21:08:27.824651,156,68,59,186727,F002
EVT03247,BMW145,2026-08-14 00:08:27.824661,67,88,102,160373,F004
EVT03248,BMW058,2026-02-23 07:08:27.824672,108,98,100,184359,
EVT03249,BMW139,2026-08-05 15:08:27.824682,82,70,72,209399,F003
EVT03250,BMW154,2026-07-23 07:08:27.824696,178,78,64,237362,F002
EVT03251,BMW019,2026-03-30 06:08:27.824705,3,24,72,71707,F001
EVT03252,BMW050,2026-06-16 02:08:27.824715,175,28,83,166060,F002
EVT03253,BMW075,2026-08-02 13:08:27.824725,3,54,64,42914,F001
EVT03254,BMW001,2026-06-29 06:08:27.824735,55,45,93,146240,
EVT03255,BMW053,2026-08-23 02:08:27.824745,141,30,78,55576,F003
EVT03256,BMW197,2026-05-23 03:08:27.824755,141,29,80,193847,
EVT03257,BMW109,2026-07-12 11:08:27.824766,86,68,54,194722,
EVT03258,BMW031,2026-04-23 14:08:27.824776,138,93,98,65499,F004
EVT03259,BMW119,2026-04-02 13:08:27.824786,154,51,80,120378,
EVT03260,BMW079,2026-04-02 16:08:27.824796,68,53,60,145043,F001
EVT03261,BMW172,2026-07-23 00:08:27.824806,89,27,80,183329,F001
EVT03262,BMW195,2026-07-19 04:08:27.824816,157,32,105,44277,
EVT03263,BMW102,2026-05-16 23:08:27.824826,116,66,85,189009,F003
EVT03264,BMW118,2026-04-15 13:08:27.824836,20,34,93,119958,F004
EVT03265,BMW027,2026-06-15 11:08:27.824845,94,95,53,117498,F004
EVT03266,BMW132,2026-08-01 22:08:27.824855,40,31,51,109157,F004
EVT03267,BMW054,2026-04-08 18:08:27.824865,40,37,71,215662,F005
EVT03268,BMW134,2026-04-10 05:08:27.824875,53,61,81,68699,F001
EVT03269,BMW162,2026-03-26 08:08:27.824885,147,34,104,94259,F003
EVT03270,BMW136,2026-04-03 14:08:27.824895,74,68,105,93433,F003
EVT03271,BMW176,2026-05-31 04:08:27.824905,106,55,61,167581,F001
EVT03272,BMW171,2026-09-10 04:08:27.824914,71,66,96,14992,F002
EVT03273,BMW196,2026-07-01 11:08:27.824924,111,15,80,144459,F005
EVT03274,BMW039,2026-02-26 10:08:27.824933,156,53,66,174616,F004
EVT03275,BMW142,2026-03-07 18:08:27.824943,99,90,93,230923,F001
EVT03276,BMW184,2026-07-20 06:08:27.824953,4,40,67,19604,F002
EVT03277,BMW182,2026-03-15 15:08:27.824963,75,33,52,184164,F003
EVT03278,BMW170,2026-04-26 01:08:27.824973,112,45,83,150948,F003
EVT03279,BMW145,2026-04-10 08:08:27.824983,161,71,73,232659,F005
EVT03280,BMW020,2026-08-20 06:08:27.824992,123,15,60,69202,F005
EVT03281,BMW123,2026-08-18 06:08:27.825001,15,97,69,127589,F001
EVT03282,BMW126,2026-08-24 15:08:27.825012,166,66,105,150578,
EVT03283,BMW027,2026-08-04 03:08:27.825022,49,99,84,19865,F001
EVT03284,BMW192,2026-03-08 07:08:27.825032,40,29,104,24879,F001
EVT03285,BMW128,2026-08-10 00:08:27.825042,96,96,57,95776,F002
EVT03286,BMW118,2026-07-19 19:08:27.825052,171,75,70,90795,F001
EVT03287,BMW156,2026-05-16 22:08:27.825061,166,24,60,51330,F003
EVT03288,BMW004,2026-04-09 20:08:27.825070,179,98,76,67790,F005
EVT03289,BMW194,2026-06-23 05:08:27.825080,45,38,88,142511,F001
EVT03290,BMW032,2026-08-27 05:08:27.825089,60,83,75,235236,F003
EVT03291,BMW139,2026-09-10 17:08:27.825099,88,47,61,71007,F001
EVT03292,BMW196,2026-03-28 22:08:27.825108,37,36,83,75993,F005
EVT03293,BMW131,2026-07-15 18:08:27.825118,153,33,60,146413,F001
EVT03294,BMW096,2026-09-15 13:08:27.825128,176,26,63,48529,F002
EVT03295,BMW091,2026-08-09 20:08:27.825137,162,81,105,102413,F002
EVT03296,BMW188,2026-03-19 16:08:27.825147,136,18,85,209939,F004
EVT03297,BMW139,2026-05-19 00:08:27.825157,120,21,107,124317,F004
EVT03298,BMW023,2026-04-02 18:08:27.825167,19,64,78,211903,F002
EVT03299,BMW120,2026-03-01 03:08:27.825176,50,97,106,147645,F002
EVT03300,BMW159,2026-04-04 04:08:27.825186,76,14,50,149292,F003
EVT03301,BMW068,2026-04-28 13:08:27.825196,170,27,72,165899,F002
EVT03302,BMW147,2026-08-13 19:08:27.825206,56,24,103,71241,F005
EVT03303,BMW164,2026-06-18 15:08:27.825215,113,17,99,77427,
EVT03304,BMW110,2026-08-31 21:08:27.825224,116,63,67,77153,F001
EVT03305,BMW156,2026-03-16 17:08:27.825233,9,19,92,121828,F001
EVT03306,BMW024,2026-05-07 03:08:27.825244,150,32,100,144579,F004
EVT03307,BMW043,2026-03-13 14:08:27.825253,148,30,65,223705,F004
EVT03308,BMW177,2026-07-06 09:08:27.825263,30,41,60,85997,F001
EVT03309,BMW128,2026-06-27 04:08:27.825273,64,60,50,20443,F005
EVT03310,BMW076,2026-09-03 20:08:27.825283,152,83,105,137720,F001
EVT03311,BMW001,2026-05-20 23:08:27.825292,62,80,52,199544,F001
EVT03312,BMW037,2026-05-31 00:08:27.825302,29,19,108,67852,F005
EVT03313,BMW157,2026-04-15 13:08:27.825312,87,41,90,18282,F004
EVT03314,BMW035,2026-06-14 10:08:27.825322,118,15,57,28825,F001
EVT03315,BMW145,2026-06-19 21:08:27.825332,70,78,59,130358,F005
EVT03316,BMW121,2026-08-18 20:08:27.825341,178,43,78,207219,F003
