dealer_id,service_id,vehicle_id,service_date,service_type,odometer,parts_cost,labour_cost,failure_code,repair_cost,dealer_name,city,region,capacity,rating
D0413,SVC0035269,VEH141953,2025-01-07,Software Update,193237,34400,1764,FC105,36164,BMW_Mumbai_413,Mumbai,West,467,3.7
D0331,SVC0035273,VEH300183,2023-06-27,Oil Change,237522,11299,14982,FC106,26281,BMW_Jaipur_331,Jaipur,North,339,4.8
D0040,SVC0035279,VEH988090,2025-08-05,Tire Replacement,167555,16252,12017,NONE,28269,BMW_Gurugram_40,Gurugram,North,538,4.8
D0254,SVC0035280,VEH932422,2023-04-21,Software Update,264205,41177,3203,FC105,44380,BMW_Hyderabad_254,Hyderabad,South,584,4.3
D0213,SVC0035285,VEH531618,2023-11-10,Engine Repair,224172,49339,2107,NONE,51446,BMW_Kolkata_213,Kolkata,East,553,4.2
D0484,SVC0035289,VEH701543,2025-02-15,Engine Repair,168468,46655,13872,FC106,60527,BMW_Kolkata_484,Kolkata,East,678,3.4
D0244,SVC0035295,VEH777053,2026-07-14,AC Repair,230997,40649,14845,FC105,55494,BMW_Bengaluru_244,Bengaluru,South,366,3.8
D0040,SVC0035301,VEH715592,2026-04-29,Tire Replacement,135805,31516,1381,FC102,32897,BMW_Gurugram_40,Gurugram,North,538,4.8
D0004,SVC0035303,VEH907481,2025-11-21,Wheel Alignment,11379,36927,5721,FC101,42648,BMW_Patna_4,Patna,East,658,3.2
D0033,SVC0035304,VEH698456,2025-06-27,Battery Check,298869,20284,9566,FC107,29850,BMW_Bhubaneswar_33,Bhubaneswar,East,132,4.6
D0113,SVC0035311,VEH842462,2024-11-30,Brake Service,16406,35623,904,FC107,36527,BMW_Chennai_113,Chennai,South,683,3.5
D0319,SVC0035316,VEH181145,2023-01-07,Brake Service,270919,11420,5402,FC104,16822,BMW_Kochi_319,Kochi,South,894,4.0
D0124,SVC0035319,VEH840363,2024-04-21,Engine Repair,45511,15608,2346,FC103,17954,BMW_Patna_124,Patna,East,457,4.8
D0488,SVC0035323,VEH717902,2024-03-12,AC Repair,124743,29004,8103,FC104,37107,BMW_Kolkata_488,Kolkata,East,710,3.0
D0451,SVC0035324,VEH876043,2025-06-07,Software Update,81231,32817,2843,FC102,35660,BMW_Pune_451,Pune,West,923,3.2
D0353,SVC0035325,VEH750348,2023-02-28,Tire Replacement,100071,22744,7656,FC107,30400,BMW_Ahmedabad_353,Ahmedabad,West,441,3.6
D0165,SVC0035331,VEH726225,2025-03-06,Brake Service,183419,15192,7675,NONE,22867,BMW_Ahmedabad_165,Ahmedabad,West,436,3.6
D0141,SVC0035338,VEH537199,2025-05-19,Battery Check,279255,5509,9511,FC106,15020,BMW_Hyderabad_141,Hyderabad,South,859,3.9
D0201,SVC0035341,VEH411006,2026-05-20,AC Repair,253158,36932,12149,FC102,49081,BMW_Surat_201,Surat,West,524,4.8
D0289,SVC0035343,VEH233755,2026-04-21,Battery Check,236023,34933,6026,FC101,40959,BMW_Jaipur_289,Jaipur,North,828,4.0
D0421,SVC0035344,VEH238189,2026-01-09,Software Update,288280,35118,7542,FC107,42660,BMW_Bengaluru_421,Bengaluru,South,923,3.9
D0357,SVC0035346,VEH333236,2023-06-15,AC Repair,244320,42434,4794,FC104,47228,BMW_Delhi_357,Delhi,North,137,3.9
D0316,SVC0035360,VEH782535,2023-05-19,Software Update,143667,33967,12371,FC103,46338,BMW_Mumbai_316,Mumbai,West,187,5.0
D0497,SVC0035371,VEH117074,2023-07-18,AC Repair,270409,9802,14933,FC108,24735,BMW_Surat_497,Surat,West,896,3.7
D0285,SVC0035372,VEH104282,2026-02-24,Tire Replacement,217930,19348,6753,FC108,26101,BMW_Chandigarh_285,Chandigarh,North,382,4.1
D0318,SVC0035379,VEH877322,2025-10-24,Wheel Alignment,14005,48568,7039,FC107,55607,BMW_Gurugram_318,Gurugram,North,710,4.6
D0274,SVC0035380,VEH832966,2024-06-10,Tire Replacement,289815,35262,6548,FC105,41810,BMW_Delhi_274,Delhi,North,766,3.5
D0454,SVC0035386,VEH656851,2024-11-03,Wheel Alignment,228873,48740,8203,FC108,56943,BMW_Jaipur_454,Jaipur,North,506,4.9
D0469,SVC0035395,VEH457572,2024-03-02,Software Update,89073,5324,1966,NONE,7290,BMW_Surat_469,Surat,West,479,4.3
D0133,SVC0035409,VEH248209,2025-04-05,Tire Replacement,213867,43377,1296,FC107,44673,BMW_Hyderabad_133,Hyderabad,South,378,3.6
D0079,SVC0035414,VEH774192,2026-02-26,Battery Check,145742,37497,7197,FC102,44694,BMW_Chennai_79,Chennai,South,626,3.5
D0469,SVC0035420,VEH789191,2024-10-23,Brake Service,166507,15027,12235,FC104,27262,BMW_Surat_469,Surat,West,479,4.3
D0104,SVC0035428,VEH503093,2023-06-18,Software Update,105802,3552,8305,FC105,11857,BMW_Delhi_104,Delhi,North,777,4.4
D0414,SVC0035429,VEH831411,2025-07-05,Tire Replacement,160082,21464,3896,FC102,25360,BMW_Hyderabad_414,Hyderabad,South,350,4.1
D0035,SVC0035431,VEH866810,2025-10-20,Engine Repair,225279,40318,9976,FC102,50294,BMW_Patna_35,Patna,East,680,4.8
D0066,SVC0035448,VEH125691,2025-07-30,Wheel Alignment,49732,29323,13916,FC101,43239,BMW_Delhi_66,Delhi,North,884,3.3
D0023,SVC0035456,VEH753820,2026-06-02,Wheel Alignment,258328,20701,12444,FC102,33145,BMW_Chennai_23,Chennai,South,489,3.6
D0190,SVC0035457,VEH382422,2024-06-15,Brake Service,21738,20162,13184,FC102,33346,BMW_Kolkata_190,Kolkata,East,693,4.2
D0248,SVC0035458,VEH694929,2023-05-08,Brake Service,90478,6521,3192,FC101,9713,BMW_Bhubaneswar_248,Bhubaneswar,East,183,3.9
D0195,SVC0035467,VEH997912,2023-12-11,Tire Replacement,15002,36699,9952,NONE,46651,BMW_Jaipur_195,Jaipur,North,748,4.2
D0484,SVC0035486,VEH238840,2023-10-14,Oil Change,237134,47382,2016,FC101,49398,BMW_Kolkata_484,Kolkata,East,678,3.4
D0214,SVC0035500,VEH623514,2025-09-03,Battery Check,214015,26414,10686,FC108,37100,BMW_Chandigarh_214,Chandigarh,North,616,3.9
D0225,SVC0035511,VEH204727,2023-07-10,Wheel Alignment,72674,29518,14910,FC108,44428,BMW_Kochi_225,Kochi,South,165,3.8
D0475,SVC0035520,VEH505185,2025-04-28,Oil Change,56319,29563,6602,FC108,36165,BMW_Kochi_475,Kochi,South,554,3.9
D0093,SVC0035524,VEH646328,2023-03-13,Wheel Alignment,150577,45443,5475,FC106,50918,BMW_Patna_93,Patna,East,177,3.9
D0239,SVC0035538,VEH501200,2026-05-16,Wheel Alignment,257491,27544,7007,NONE,34551,BMW_Bhubaneswar_239,Bhubaneswar,East,578,4.8
D0089,SVC0035543,VEH261382,2026-05-13,Brake Service,129774,31336,8114,FC103,39450,BMW_Pune_89,Pune,West,919,4.7
D0425,SVC0035559,VEH973660,2024-02-17,Oil Change,186730,47899,6974,FC107,54873,BMW_Ahmedabad_425,Ahmedabad,West,806,3.5
D0221,SVC0035563,VEH526283,2026-06-11,Tire Replacement,129602,4205,3873,FC101,8078,BMW_Chandigarh_221,Chandigarh,North,392,3.5
D0076,SVC0035564,VEH660370,2023-01-29,Battery Check,32801,6759,1866,FC106,8625,BMW_Gurugram_76,Gurugram,North,325,3.0
D0465,SVC0035567,VEH637456,2025-09-11,Software Update,48392,47056,4646,FC103,51702,BMW_Mumbai_465,Mumbai,West,764,3.8
D0076,SVC0035568,VEH913203,2024-11-19,Wheel Alignment,188237,13246,7281,FC106,20527,BMW_Gurugram_76,Gurugram,North,325,3.0
D0356,SVC0035572,VEH960442,2023-06-14,Software Update,152832,15497,3484,FC107,18981,BMW_Jaipur_356,Jaipur,North,510,4.6
D0077,SVC0035579,VEH357058,2024-09-19,Oil Change,200670,32352,3530,FC105,35882,BMW_Chandigarh_77,Chandigarh,North,746,3.1
D0364,SVC0035593,VEH281779,2024-02-25,Tire Replacement,75276,43216,1077,FC106,44293,BMW_Kolkata_364,Kolkata,East,152,3.4
D0064,SVC0035608,VEH391480,2025-02-25,Battery Check,94461,41499,8977,FC108,50476,BMW_Chennai_64,Chennai,South,187,4.5
D0048,SVC0035609,VEH882979,2024-04-02,AC Repair,27169,47955,13233,FC106,61188,BMW_Delhi_48,Delhi,North,981,4.9
D0158,SVC0035612,VEH382187,2025-01-24,Tire Replacement,101400,49594,2840,NONE,52434,BMW_Chandigarh_158,Chandigarh,North,930,3.5
D0156,SVC0035613,VEH800420,2026-03-16,AC Repair,140994,33120,479,FC104,33599,BMW_Patna_156,Patna,East,440,4.6
D0260,SVC0035621,VEH963683,2024-01-05,Brake Service,110533,10266,1792,FC102,12058,BMW_Bengaluru_260,Bengaluru,South,419,4.2
D0396,SVC0035623,VEH598734,2024-07-01,Oil Change,102128,730,4039,FC106,4769,BMW_Bhubaneswar_396,Bhubaneswar,East,550,3.2
D0146,SVC0035638,VEH319933,2023-05-22,Wheel Alignment,261220,11617,14236,FC108,25853,BMW_Hyderabad_146,Hyderabad,South,540,3.3
D0311,SVC0035641,VEH738994,2023-03-13,Software Update,205055,1469,6916,FC105,8385,BMW_Bengaluru_311,Bengaluru,South,358,4.9
D0187,SVC0035644,VEH113822,2023-02-06,Engine Repair,80567,17355,4973,FC108,22328,BMW_Hyderabad_187,Hyderabad,South,730,4.1
D0030,SVC0035645,VEH413339,2025-10-17,Oil Change,223841,14271,2129,FC106,16400,BMW_Patna_30,Patna,East,755,4.4
D0324,SVC0035649,VEH314584,2023-02-18,Wheel Alignment,20971,38415,5305,FC107,43720,BMW_Kochi_324,Kochi,South,740,3.4
D0167,SVC0035650,VEH471130,2025-02-22,Wheel Alignment,285826,39388,6057,NONE,45445,BMW_Jaipur_167,Jaipur,North,621,3.8
D0337,SVC0035651,VEH890113,2025-01-16,Tire Replacement,15586,19352,3167,FC108,22519,BMW_Hyderabad_337,Hyderabad,South,911,3.6
D0386,SVC0035654,VEH888311,2025-09-11,Engine Repair,251523,10603,3086,FC104,13689,BMW_Delhi_386,Delhi,North,881,4.1
D0154,SVC0035660,VEH700872,2026-03-22,Engine Repair,80658,21938,3360,FC105,25298,BMW_Kolkata_154,Kolkata,East,930,3.4
D0237,SVC0035676,VEH147350,2026-07-11,Battery Check,215372,2947,11120,FC104,14067,BMW_Ahmedabad_237,Ahmedabad,West,444,4.3
D0276,SVC0035681,VEH276775,2025-09-07,Battery Check,189119,2140,14159,NONE,16299,BMW_Surat_276,Surat,West,546,4.7
D0392,SVC0035685,VEH383393,2024-06-26,Software Update,162610,18032,9180,NONE,27212,BMW_Jaipur_392,Jaipur,North,911,4.6
D0335,SVC0035688,VEH948027,2025-11-27,Tire Replacement,101121,28349,14134,NONE,42483,BMW_Jaipur_335,Jaipur,North,252,4.8
D0171,SVC0035700,VEH645872,2024-08-28,Brake Service,77319,43773,8997,FC101,52770,BMW_Mumbai_171,Mumbai,West,139,3.2
D0110,SVC0035701,VEH393985,2024-02-10,Brake Service,241056,23113,9608,FC104,32721,BMW_Bengaluru_110,Bengaluru,South,620,3.2
D0295,SVC0035703,VEH982409,2025-05-23,Battery Check,203106,20393,3188,FC103,23581,BMW_Pune_295,Pune,West,819,3.9
D0181,SVC0035709,VEH261024,2024-12-13,Software Update,99583,20108,7822,FC101,27930,BMW_Jaipur_181,Jaipur,North,968,3.2
D0424,SVC0035731,VEH546023,2026-07-13,Engine Repair,289028,28645,2874,FC103,31519,BMW_Gurugram_424,Gurugram,North,406,4.3
D0007,SVC0035734,VEH820094,2023-08-21,Tire Replacement,60151,26810,12118,FC101,38928,BMW_Bengaluru_7,Bengaluru,South,674,3.4
D0380,SVC0035736,VEH856688,2026-05-03,Software Update,290312,42384,1696,FC106,44080,BMW_Ahmedabad_380,Ahmedabad,West,448,4.9
D0150,SVC0035743,VEH859073,2023-09-30,Oil Change,61533,14027,1259,FC101,15286,BMW_Jaipur_150,Jaipur,North,205,3.7
D0006,SVC0035747,VEH435544,2024-05-22,Wheel Alignment,48211,5805,3528,FC103,9333,BMW_Kochi_6,Kochi,South,338,4.0
D0066,SVC0035752,VEH830156,2023-04-05,Battery Check,128555,30633,9571,FC101,40204,BMW_Delhi_66,Delhi,North,884,3.3
D0202,SVC0035754,VEH945132,2024-07-14,Battery Check,225407,47396,9017,FC102,56413,BMW_Gurugram_202,Gurugram,North,299,4.4
D0011,SVC0035764,VEH276491,2024-07-15,Battery Check,232240,10752,6196,FC102,16948,BMW_Kolkata_11,Kolkata,East,263,4.4
D0476,SVC0035768,VEH774050,2025-05-08,Brake Service,78830,44282,4443,FC102,48725,BMW_Kochi_476,Kochi,South,975,3.7
D0318,SVC0035773,VEH851232,2023-09-15,Oil Change,37118,27163,6541,FC105,33704,BMW_Gurugram_318,Gurugram,North,710,4.6
D0332,SVC0035776,VEH393549,2025-07-27,Oil Change,57707,41608,4474,FC103,46082,BMW_Kolkata_332,Kolkata,East,910,4.3
D0358,SVC0035780,VEH979381,2024-04-10,Brake Service,246879,15122,5471,FC104,20593,BMW_Pune_358,Pune,West,358,3.6
D0497,SVC0035788,VEH301819,2024-11-11,Wheel Alignment,136706,28122,7154,FC108,35276,BMW_Surat_497,Surat,West,896,3.7
D0059,SVC0035790,VEH102608,2024-06-10,Battery Check,55706,16924,956,FC101,17880,BMW_Kolkata_59,Kolkata,East,643,4.8
D0143,SVC0035791,VEH502599,2025-12-11,Oil Change,292777,27226,12091,FC106,39317,BMW_Chennai_143,Chennai,South,177,4.9
D0300,SVC0035794,VEH984394,2025-09-05,AC Repair,189185,46178,7534,FC106,53712,BMW_Chandigarh_300,Chandigarh,North,595,3.6
D0164,SVC0035796,VEH324014,2026-06-07,Engine Repair,290048,13229,9279,FC108,22508,BMW_Kochi_164,Kochi,South,124,4.3
D0377,SVC0035798,VEH773439,2024-04-10,Battery Check,270204,4383,13567,FC103,17950,BMW_Patna_377,Patna,East,713,4.0
D0130,SVC0035813,VEH916777,2024-09-10,Engine Repair,194960,32695,643,NONE,33338,BMW_Patna_130,Patna,East,779,3.2
D0088,SVC0035820,VEH690480,2024-12-25,Wheel Alignment,258436,24242,12063,FC102,36305,BMW_Chennai_88,Chennai,South,162,3.8
D0334,SVC0035830,VEH347009,2023-06-21,AC Repair,78364,32780,11444,NONE,44224,BMW_Ahmedabad_334,Ahmedabad,West,217,4.1
D0173,SVC0035842,VEH707410,2023-09-19,Brake Service,106575,37605,8996,FC107,46601,BMW_Pune_173,Pune,West,546,4.2
D0282,SVC0035845,VEH279582,2025-11-15,Brake Service,28593,1114,11043,FC104,12157,BMW_Bhubaneswar_282,Bhubaneswar,East,432,3.4
D0013,SVC0035853,VEH842842,2025-10-05,AC Repair,110757,15084,5327,FC108,20411,BMW_Kolkata_13,Kolkata,East,444,3.2
D0249,SVC0035854,VEH952021,2023-02-12,Wheel Alignment,280584,41753,4823,FC105,46576,BMW_Chandigarh_249,Chandigarh,North,652,3.1
D0040,SVC0035858,VEH431725,2023-10-05,Software Update,68957,14503,7125,FC106,21628,BMW_Gurugram_40,Gurugram,North,538,4.8
D0365,SVC0035864,VEH758177,2026-06-05,Software Update,190295,40670,5954,FC108,46624,BMW_Delhi_365,Delhi,North,234,4.9
D0320,SVC0035865,VEH768742,2023-02-05,Brake Service,110525,29400,7228,FC101,36628,BMW_Surat_320,Surat,West,553,3.6
D0459,SVC0035870,VEH394196,2025-06-22,Engine Repair,291842,29150,7535,FC101,36685,BMW_Gurugram_459,Gurugram,North,490,4.6
D0426,SVC0035881,VEH566794,2024-10-19,Tire Replacement,4217,16203,13478,FC107,29681,BMW_Bhubaneswar_426,Bhubaneswar,East,409,3.4
D0372,SVC0035883,VEH620512,2024-08-30,Battery Check,81611,44422,4358,FC104,48780,BMW_Chennai_372,Chennai,South,763,4.7
D0239,SVC0035887,VEH722170,2025-09-18,AC Repair,156229,26786,6036,FC105,32822,BMW_Bhubaneswar_239,Bhubaneswar,East,578,4.8
D0139,SVC0035894,VEH818789,2023-04-13,Oil Change,232066,27997,2636,FC102,30633,BMW_Bengaluru_139,Bengaluru,South,103,3.7
D0422,SVC0035899,VEH320338,2023-10-22,Battery Check,227502,12920,6437,FC101,19357,BMW_Mumbai_422,Mumbai,West,793,4.1
D0195,SVC0035901,VEH639165,2023-06-06,Engine Repair,148472,7876,9212,FC108,17088,BMW_Jaipur_195,Jaipur,North,748,4.2
D0478,SVC0035906,VEH435969,2024-11-19,Wheel Alignment,70905,13409,3277,FC105,16686,BMW_Jaipur_478,Jaipur,North,467,3.1
D0402,SVC0035915,VEH738084,2025-06-23,Software Update,141109,8235,786,FC101,9021,BMW_Pune_402,Pune,West,972,4.3
D0284,SVC0035919,VEH509580,2025-03-20,Oil Change,34750,4377,2731,FC108,7108,BMW_Pune_284,Pune,West,386,4.8
D0028,SVC0035923,VEH676641,2024-12-23,Wheel Alignment,144669,38048,3569,FC106,41617,BMW_Hyderabad_28,Hyderabad,South,646,4.5
D0244,SVC0035930,VEH530990,2023-04-11,Battery Check,210430,2384,6178,NONE,8562,BMW_Bengaluru_244,Bengaluru,South,366,3.8
D0426,SVC0035931,VEH315338,2024-09-09,Engine Repair,64748,22991,2366,FC107,25357,BMW_Bhubaneswar_426,Bhubaneswar,East,409,3.4
D0354,SVC0035932,VEH650632,2025-05-15,Tire Replacement,176459,47403,6184,FC107,53587,BMW_Chennai_354,Chennai,South,978,3.3
D0155,SVC0035942,VEH722516,2025-10-11,Wheel Alignment,110979,8552,1984,FC102,10536,BMW_Ahmedabad_155,Ahmedabad,West,125,3.4
D0404,SVC0035945,VEH214058,2025-01-03,Software Update,45236,14024,12320,FC108,26344,BMW_Jaipur_404,Jaipur,North,835,4.8
D0148,SVC0035951,VEH731900,2023-04-08,Brake Service,19718,22854,9065,FC101,31919,BMW_Kolkata_148,Kolkata,East,981,3.1
D0347,SVC0035957,VEH192500,2024-06-14,Brake Service,92205,846,10513,FC106,11359,BMW_Kolkata_347,Kolkata,East,788,4.6
D0186,SVC0035975,VEH635553,2024-01-02,AC Repair,256168,44382,13116,FC106,57498,BMW_Ahmedabad_186,Ahmedabad,West,793,4.5
D0152,SVC0035979,VEH947691,2026-05-15,Wheel Alignment,71209,12264,5125,FC108,17389,BMW_Gurugram_152,Gurugram,North,867,3.3
D0351,SVC0035983,VEH612181,2026-03-10,Brake Service,79866,1404,14171,FC105,15575,BMW_Gurugram_351,Gurugram,North,546,4.3
D0218,SVC0035987,VEH850013,2023-05-13,AC Repair,114592,18026,11725,FC101,29751,BMW_Bhubaneswar_218,Bhubaneswar,East,752,3.6
D0220,SVC0035989,VEH991090,2025-11-16,Tire Replacement,290347,36266,1957,FC103,38223,BMW_Kochi_220,Kochi,South,381,3.9
D0145,SVC0035990,VEH724941,2024-10-30,Brake Service,176652,12326,13421,FC105,25747,BMW_Bhubaneswar_145,Bhubaneswar,East,478,4.2
D0242,SVC0035993,VEH149362,2024-02-08,Tire Replacement,246679,6163,7421,FC101,13584,BMW_Bengaluru_242,Bengaluru,South,185,4.3
D0057,SVC0036006,VEH736166,2024-05-12,Brake Service,94929,20424,880,FC102,21304,BMW_Gurugram_57,Gurugram,North,303,3.3
D0448,SVC0036012,VEH794947,2025-03-14,Engine Repair,235111,17417,10835,FC107,28252,BMW_Mumbai_448,Mumbai,West,950,3.3
D0086,SVC0036013,VEH990804,2026-05-10,Oil Change,55638,27190,9301,NONE,36491,BMW_Surat_86,Surat,West,984,4.5
D0143,SVC0036024,VEH541160,2024-11-26,Battery Check,53535,22529,10565,FC102,33094,BMW_Chennai_143,Chennai,South,177,4.9
D0181,SVC0036027,VEH582598,2023-11-27,Battery Check,119876,7449,6463,FC108,13912,BMW_Jaipur_181,Jaipur,North,968,3.2
D0045,SVC0036028,VEH635856,2024-07-21,Tire Replacement,63149,13784,10246,FC101,24030,BMW_Jaipur_45,Jaipur,North,532,4.2
D0023,SVC0036045,VEH875668,2023-12-09,Battery Check,83418,37625,2111,FC107,39736,BMW_Chennai_23,Chennai,South,489,3.6
D0200,SVC0036046,VEH206494,2023-11-30,Battery Check,259136,16494,3363,FC108,19857,BMW_Gurugram_200,Gurugram,North,970,4.5
D0050,SVC0036049,VEH980661,2026-05-02,Brake Service,271388,41373,12624,FC106,53997,BMW_Patna_50,Patna,East,649,4.5
D0496,SVC0036061,VEH904920,2026-01-18,Software Update,64719,3210,3823,FC105,7033,BMW_Chennai_496,Chennai,South,863,3.1
D0341,SVC0036063,VEH561350,2024-12-04,Tire Replacement,153406,29853,3751,FC103,33604,BMW_Mumbai_341,Mumbai,West,612,4.1
D0338,SVC0036064,VEH808962,2025-01-01,Wheel Alignment,213309,12883,6434,NONE,19317,BMW_Chandigarh_338,Chandigarh,North,944,4.1
D0290,SVC0036069,VEH198161,2025-02-20,AC Repair,78260,20161,4720,FC108,24881,BMW_Kolkata_290,Kolkata,East,117,3.2
D0073,SVC0036070,VEH650290,2023-10-23,AC Repair,19277,34762,9941,NONE,44703,BMW_Surat_73,Surat,West,629,3.9
D0418,SVC0036080,VEH962105,2024-05-06,Software Update,124809,23322,14188,FC107,37510,BMW_Kochi_418,Kochi,South,609,4.8
D0203,SVC0036084,VEH426295,2023-03-18,Software Update,86770,48656,7493,FC102,56149,BMW_Ahmedabad_203,Ahmedabad,West,606,3.8
D0224,SVC0036085,VEH485503,2025-11-18,Wheel Alignment,57103,49214,10687,FC108,59901,BMW_Ahmedabad_224,Ahmedabad,West,810,3.3
D0259,SVC0036099,VEH889098,2025-08-14,Brake Service,253318,14447,10597,FC102,25044,BMW_Hyderabad_259,Hyderabad,South,418,3.2
D0046,SVC0036109,VEH661778,2023-12-29,Tire Replacement,138888,46228,13198,FC107,59426,BMW_Ahmedabad_46,Ahmedabad,West,490,4.2
D0301,SVC0036112,VEH440052,2025-11-22,Software Update,35111,48771,7686,FC108,56457,BMW_Gurugram_301,Gurugram,North,878,4.0
D0054,SVC0036119,VEH730970,2023-07-18,Engine Repair,119833,44719,4069,FC102,48788,BMW_Mumbai_54,Mumbai,West,612,4.5
D0424,SVC0036124,VEH769903,2024-12-18,Tire Replacement,47537,18340,9437,FC108,27777,BMW_Gurugram_424,Gurugram,North,406,4.3
D0119,SVC0036140,VEH547062,2024-08-28,Brake Service,180797,31323,5970,FC105,37293,BMW_Jaipur_119,Jaipur,North,760,3.6
D0212,SVC0036144,VEH532027,2024-05-29,Battery Check,48016,28817,962,FC108,29779,BMW_Delhi_212,Delhi,North,709,3.6
D0078,SVC0036145,VEH596006,2025-08-05,Tire Replacement,39831,23356,1861,FC106,25217,BMW_Chennai_78,Chennai,South,132,4.7
D0013,SVC0036149,VEH125941,2023-04-20,Engine Repair,76260,20084,416,FC108,20500,BMW_Kolkata_13,Kolkata,East,444,3.2
D0228,SVC0036150,VEH898262,2024-01-29,Engine Repair,75976,8718,912,FC105,9630,BMW_Ahmedabad_228,Ahmedabad,West,888,4.2
D0062,SVC0036155,VEH860877,2024-04-03,Battery Check,82618,7142,8612,FC104,15754,BMW_Bhubaneswar_62,Bhubaneswar,East,926,3.6
D0380,SVC0036159,VEH953963,2023-03-16,Tire Replacement,59133,44383,3897,FC104,48280,BMW_Ahmedabad_380,Ahmedabad,West,448,4.9
D0214,SVC0036163,VEH328515,2025-06-01,Engine Repair,75179,27386,13163,FC105,40549,BMW_Chandigarh_214,Chandigarh,North,616,3.9
D0091,SVC0036175,VEH472314,2023-10-05,Battery Check,114857,38534,5306,FC102,43840,BMW_Surat_91,Surat,West,243,3.8
D0351,SVC0036194,VEH879133,2023-03-22,Oil Change,90835,16568,5210,FC102,21778,BMW_Gurugram_351,Gurugram,North,546,4.3
D0439,SVC0036200,VEH970177,2024-08-17,AC Repair,296163,44716,2777,FC105,47493,BMW_Kolkata_439,Kolkata,East,775,4.4
D0248,SVC0036207,VEH419081,2026-04-27,Battery Check,202167,18323,10605,FC108,28928,BMW_Bhubaneswar_248,Bhubaneswar,East,183,3.9
D0354,SVC0036214,VEH414662,2026-01-17,Software Update,256578,8111,9450,NONE,17561,BMW_Chennai_354,Chennai,South,978,3.3
D0364,SVC0036216,VEH494175,2023-01-30,Wheel Alignment,276262,5222,13271,FC105,18493,BMW_Kolkata_364,Kolkata,East,152,3.4
D0482,SVC0036218,VEH872158,2023-03-31,Battery Check,148616,9740,8444,FC108,18184,BMW_Gurugram_482,Gurugram,North,121,3.1
D0392,SVC0036226,VEH663655,2025-02-19,Brake Service,266088,4540,2972,FC104,7512,BMW_Jaipur_392,Jaipur,North,911,4.6
D0485,SVC0036227,VEH359458,2025-01-22,Brake Service,167459,41577,2548,FC103,44125,BMW_Bhubaneswar_485,Bhubaneswar,East,883,4.1
D0010,SVC0036233,VEH589227,2023-01-23,Brake Service,271555,43059,10751,FC102,53810,BMW_Kolkata_10,Kolkata,East,990,3.0
D0478,SVC0036235,VEH414458,2024-03-06,Oil Change,106646,43087,8747,FC102,51834,BMW_Jaipur_478,Jaipur,North,467,3.1
D0097,SVC0036240,VEH593819,2023-03-31,Software Update,156682,46383,10762,FC102,57145,BMW_Patna_97,Patna,East,871,4.7
D0098,SVC0036244,VEH285268,2024-04-02,AC Repair,179257,29288,8190,FC106,37478,BMW_Hyderabad_98,Hyderabad,South,516,4.0
D0351,SVC0036246,VEH228274,2023-10-11,Wheel Alignment,24575,14199,3824,FC107,18023,BMW_Gurugram_351,Gurugram,North,546,4.3
D0371,SVC0036253,VEH397203,2024-04-23,Wheel Alignment,41837,5494,8322,FC103,13816,BMW_Patna_371,Patna,East,216,3.9
D0091,SVC0036259,VEH876705,2025-08-28,Battery Check,140830,45388,5824,NONE,51212,BMW_Surat_91,Surat,West,243,3.8
D0041,SVC0036281,VEH203685,2026-04-18,Wheel Alignment,213800,9495,10196,NONE,19691,BMW_Ahmedabad_41,Ahmedabad,West,470,3.4
D0121,SVC0036283,VEH926000,2026-01-22,Wheel Alignment,53346,26174,6688,FC105,32862,BMW_Bengaluru_121,Bengaluru,South,569,4.2
D0036,SVC0036296,VEH956999,2024-11-01,Wheel Alignment,287869,1336,9499,NONE,10835,BMW_Pune_36,Pune,West,317,4.3
D0493,SVC0036314,VEH796713,2024-05-18,Battery Check,211320,28252,3182,FC103,31434,BMW_Kolkata_493,Kolkata,East,343,4.2
D0199,SVC0036315,VEH767861,2023-10-13,Software Update,129405,10209,9460,FC107,19669,BMW_Bengaluru_199,Bengaluru,South,350,5.0
D0189,SVC0036322,VEH545385,2025-05-21,Engine Repair,76557,28764,13010,FC108,41774,BMW_Mumbai_189,Mumbai,West,393,3.4
D0291,SVC0036325,VEH464779,2026-04-03,Tire Replacement,121626,43656,6277,FC104,49933,BMW_Kochi_291,Kochi,South,514,4.4
D0469,SVC0036328,VEH703075,2023-10-12,Brake Service,117566,20353,9462,FC103,29815,BMW_Surat_469,Surat,West,479,4.3
D0366,SVC0036333,VEH841427,2024-05-05,Wheel Alignment,108043,18555,1720,FC101,20275,BMW_Surat_366,Surat,West,815,4.0
D0260,SVC0036334,VEH958962,2024-10-04,Tire Replacement,6680,10110,5410,FC108,15520,BMW_Bengaluru_260,Bengaluru,South,419,4.2
