service_id,vehicle_id,dealer_id,service_date,service_type,odometer,parts_cost,labour_cost,failure_code,repair_cost
SVC0057363,VEH169160,D0264,2024-10-12,Brake Service,39832,40280,8120,FC107,48400
SVC0057367,VEH944522,D0450,2023-10-17,AC Repair,296880,34970,11188,FC104,46158
SVC0057386,VEH416000,D0281,2023-03-20,Tire Replacement,90259,38899,767,FC106,39666
SVC0057389,VEH784396,D0188,2025-05-16,Oil Change,48156,41352,9380,FC104,50732
SVC0057391,VEH550767,D0191,2024-04-14,AC Repair,250028,32416,6777,FC107,39193
SVC0057407,VEH266037,D0309,2023-12-19,Battery Check,289715,36654,14554,FC105,51208
SVC0057416,VEH858332,D0023,2025-12-23,AC Repair,298147,17755,9555,FC108,27310
SVC0057423,VEH351834,D0106,2024-05-21,Oil Change,11270,48639,1896,FC102,50535
SVC0057436,VEH160998,D0347,2024-09-22,AC Repair,232806,32617,2643,FC108,35260
SVC0057446,VEH311856,D0288,2025-01-15,AC Repair,186042,38803,1637,NONE,40440
SVC0057449,VEH874980,D0404,2025-03-31,Tire Replacement,256530,49341,635,FC104,49976
SVC0057470,VEH301474,D0264,2023-04-19,Software Update,183725,19689,1346,FC104,21035
SVC0057483,VEH645282,D0213,2024-10-29,Software Update,223453,20701,7060,FC104,27761
SVC0057496,VEH245347,D0272,2023-02-10,Software Update,267197,2399,580,FC101,2979
SVC0057504,VEH852144,D0472,2026-05-20,Engine Repair,247029,12991,3623,FC103,16614
SVC0057507,VEH762953,D0407,2025-03-16,Wheel Alignment,116890,10062,5513,FC101,15575
SVC0057510,VEH964969,D0492,2024-06-10,Wheel Alignment,161991,5810,8290,FC105,14100
SVC0057511,VEH411378,D0498,2024-12-15,Wheel Alignment,256587,23589,2937,FC103,26526
SVC0057516,VEH558206,D0109,2023-07-20,Tire Replacement,91947,27858,11745,FC106,39603
SVC0057519,VEH540470,D0304,2024-08-04,Tire Replacement,260887,30535,3338,NONE,33873
SVC0057525,VEH793006,D0427,2024-09-21,Oil Change,38127,30431,14384,FC102,44815
SVC0057529,VEH975853,D0031,2024-01-03,Battery Check,188117,8616,8822,FC106,17438
SVC0057534,VEH282729,D0014,2025-10-26,AC Repair,43714,3945,8273,FC101,12218
SVC0057535,VEH711458,D0058,2024-11-04,AC Repair,13637,41245,11788,FC104,53033
SVC0057536,VEH395565,D0458,2024-04-01,Tire Replacement,278681,3571,6534,FC108,10105
SVC0057539,VEH694317,D0242,2023-01-15,Battery Check,49727,16194,6021,FC101,22215
SVC0057551,VEH936351,D0442,2026-02-23,Wheel Alignment,58588,32842,2127,FC106,34969
SVC0057561,VEH268619,D0203,2025-02-27,AC Repair,269329,14295,7265,FC106,21560
SVC0057567,VEH656502,D0495,2023-01-20,Software Update,93363,2327,10572,FC104,12899
SVC0057572,VEH720485,D0468,2023-07-08,Tire Replacement,143446,42885,6667,FC101,49552
SVC0057575,VEH853218,D0432,2023-02-07,Software Update,182773,38243,661,NONE,38904
SVC0057577,VEH414736,D0247,2024-01-27,Engine Repair,38434,10751,7896,FC107,18647
SVC0057587,VEH710666,D0035,2025-10-10,Brake Service,243619,20300,10492,FC104,30792
SVC0057596,VEH956161,D0192,2025-04-29,Brake Service,177193,48983,6239,FC101,55222
SVC0057599,VEH407448,D0024,2026-04-27,Tire Replacement,64973,28805,2778,NONE,31583
SVC0057606,VEH349830,D0167,2025-12-11,Software Update,213956,29098,11347,NONE,40445
SVC0057619,VEH651885,D0305,2024-04-20,Engine Repair,93025,12359,2199,FC106,14558
SVC0057626,VEH617692,D0420,2025-04-19,Brake Service,114714,47536,1011,FC104,48547
SVC0057630,VEH626496,D0065,2024-07-18,Brake Service,292934,13501,12024,NONE,25525
SVC0057631,VEH716481,D0457,2024-04-03,Brake Service,94500,48042,10790,NONE,58832
SVC0057640,VEH231003,D0303,2023-09-10,Tire Replacement,64989,47509,12954,FC106,60463
SVC0057642,VEH415895,D0285,2025-07-05,Engine Repair,153360,34344,2819,FC106,37163
SVC0057644,VEH573355,D0065,2023-06-12,Brake Service,289098,7211,4170,FC101,11381
SVC0057646,VEH884974,D0115,2023-07-22,Software Update,276392,16225,3693,NONE,19918
SVC0057648,VEH812056,D0319,2024-04-07,Battery Check,30263,3321,4453,FC103,7774
SVC0057657,VEH146620,D0344,2024-01-03,Battery Check,133898,45816,13384,FC108,59200
SVC0057661,VEH831569,D0137,2023-06-18,Wheel Alignment,140867,19428,1652,FC104,21080
SVC0057666,VEH424625,D0397,2025-03-24,Engine Repair,279613,18017,11730,FC108,29747
SVC0057668,VEH180444,D0309,2025-08-09,Engine Repair,88005,22897,4614,FC107,27511
SVC0057687,VEH332322,D0275,2025-03-28,Oil Change,157327,2119,9125,FC102,11244
SVC0057690,VEH113187,D0430,2023-04-26,Tire Replacement,291128,25584,5666,FC104,31250
SVC0057695,VEH233696,D0417,2024-07-09,Brake Service,297426,3104,4365,FC106,7469
SVC0057700,VEH504059,D0342,2025-12-19,Engine Repair,218227,3390,928,FC108,4318
SVC0057714,VEH846198,D0068,2024-03-30,Software Update,28963,18431,2099,FC101,20530
SVC0057731,VEH510267,D0176,2024-12-17,Engine Repair,78945,46794,1012,FC103,47806
SVC0057738,VEH590834,D0142,2026-03-25,Tire Replacement,22184,49844,2067,FC105,51911
SVC0057753,VEH145244,D0167,2024-08-13,AC Repair,125997,34034,12544,FC105,46578
SVC0057757,VEH882519,D0175,2024-11-23,Tire Replacement,294494,40714,9936,FC102,50650
SVC0057761,VEH527118,D0180,2025-03-23,Brake Service,67614,44918,2112,FC101,47030
SVC0057762,VEH770277,D0095,2026-06-24,Oil Change,291165,32260,12710,FC105,44970
SVC0057765,VEH696298,D0389,2024-12-23,Engine Repair,199831,22683,14982,FC107,37665
SVC0057768,VEH225219,D0139,2025-05-11,Tire Replacement,138128,20403,9518,FC104,29921
SVC0057773,VEH329725,D0029,2026-04-03,Tire Replacement,140381,48577,997,FC108,49574
SVC0057775,VEH715527,D0421,2025-02-27,Brake Service,86695,5463,12045,FC102,17508
SVC0057781,VEH373467,D0326,2023-11-04,Wheel Alignment,67130,35734,11611,FC105,47345
SVC0057783,VEH178265,D0433,2024-12-28,Brake Service,62695,2430,3103,FC105,5533
SVC0057793,VEH185484,D0233,2025-07-25,Oil Change,256070,29601,3829,FC107,33430
SVC0057795,VEH772387,D0444,2024-06-13,Wheel Alignment,12722,18368,1287,NONE,19655
SVC0057797,VEH550527,D0225,2024-09-02,Brake Service,22211,31834,776,FC105,32610
SVC0057809,VEH609696,D0010,2025-05-11,Oil Change,141263,32550,8234,FC108,40784
SVC0057813,VEH605135,D0127,2023-06-23,Tire Replacement,8625,3658,4998,FC107,8656
SVC0057816,VEH967463,D0107,2026-03-14,Engine Repair,137544,30999,14211,FC102,45210
SVC0057823,VEH189416,D0002,2023-09-09,AC Repair,282804,14955,7541,FC104,22496
SVC0057826,VEH335370,D0470,2026-04-20,Oil Change,172252,13063,3261,FC106,16324
SVC0057827,VEH161294,D0185,2023-05-01,Battery Check,56406,30341,8309,FC103,38650
SVC0057835,VEH314817,D0210,2024-11-25,Tire Replacement,107989,45650,8539,FC104,54189
SVC0057839,VEH292101,D0072,2023-08-03,Brake Service,77371,42741,930,NONE,43671
SVC0057844,VEH690766,D0007,2023-12-27,Tire Replacement,16994,25867,582,FC102,26449
SVC0057846,VEH182398,D0477,2023-03-11,Software Update,139789,30151,14492,FC104,44643
SVC0057848,VEH362605,D0173,2025-12-26,Tire Replacement,152847,48094,7241,FC108,55335
SVC0057849,VEH239614,D0436,2023-01-25,Tire Replacement,244408,43268,12908,FC104,56176
SVC0057853,VEH240659,D0101,2023-07-06,AC Repair,139850,15553,9866,NONE,25419
SVC0057855,VEH395244,D0179,2023-07-05,Tire Replacement,196754,32491,9069,FC108,41560
SVC0057862,VEH611555,D0045,2024-04-01,Wheel Alignment,210853,35984,14119,FC104,50103
SVC0057867,VEH735372,D0272,2023-08-12,Tire Replacement,220555,42327,7774,FC106,50101
SVC0057872,VEH545904,D0261,2025-03-10,Battery Check,267185,44508,11435,FC102,55943
SVC0057884,VEH951762,D0320,2023-06-15,Tire Replacement,116215,22770,1825,FC101,24595
SVC0057889,VEH257187,D0181,2024-02-09,Brake Service,233169,18256,13745,FC104,32001
SVC0057892,VEH112657,D0432,2026-03-14,Engine Repair,245015,1568,14815,FC107,16383
SVC0057897,VEH593302,D0166,2025-10-19,Battery Check,145880,30187,6674,FC101,36861
SVC0057910,VEH903577,D0369,2023-03-28,Engine Repair,173405,20570,8407,NONE,28977
SVC0057913,VEH424416,D0379,2025-02-13,Battery Check,26979,21217,6106,FC101,27323
SVC0057919,VEH108807,D0093,2023-03-02,Software Update,133497,18538,5211,FC106,23749
SVC0057929,VEH119363,D0225,2026-01-25,Battery Check,52873,32859,4925,FC102,37784
SVC0057938,VEH566080,D0380,2023-05-20,Wheel Alignment,199052,49662,5235,FC105,54897
SVC0057947,VEH816712,D0171,2023-04-24,Brake Service,63962,37697,10431,FC106,48128
SVC0057957,VEH639861,D0408,2024-12-03,Oil Change,204739,47838,2163,FC107,50001
SVC0057960,VEH258593,D0299,2026-06-18,Oil Change,24895,17426,10649,FC107,28075
SVC0057975,VEH445521,D0042,2023-10-31,Wheel Alignment,170458,37694,1084,FC101,38778
SVC0057978,VEH533144,D0081,2024-08-01,AC Repair,4233,29184,12643,FC102,41827
SVC0057990,VEH198447,D0030,2024-11-20,AC Repair,178366,42405,13240,FC108,55645
SVC0057993,VEH626926,D0244,2023-06-24,Brake Service,95091,15474,3793,FC106,19267
SVC0057995,VEH182420,D0314,2023-08-02,Engine Repair,129605,43223,13111,FC103,56334
SVC0057997,VEH607958,D0293,2024-05-14,Software Update,233932,46117,7852,FC107,53969
SVC0057998,VEH933794,D0247,2024-04-25,Software Update,62172,21055,13372,FC104,34427
SVC0058000,VEH131478,D0438,2025-08-22,Oil Change,129582,4084,7868,FC103,11952
SVC0058028,VEH110664,D0124,2024-02-17,Tire Replacement,216836,12052,6410,FC107,18462
SVC0058029,VEH301845,D0028,2023-11-10,Oil Change,32026,17366,4525,FC108,21891
SVC0058039,VEH730422,D0426,2024-03-10,AC Repair,80009,23889,9634,FC104,33523
SVC0058040,VEH391587,D0381,2025-05-19,Brake Service,55752,30863,8540,FC106,39403
SVC0058047,VEH461796,D0444,2026-07-08,Tire Replacement,105581,37894,13199,FC102,51093
SVC0058060,VEH459609,D0122,2023-12-14,Engine Repair,145092,29377,5387,FC106,34764
SVC0058062,VEH986491,D0378,2025-02-26,Engine Repair,71744,33900,10728,FC105,44628
SVC0058063,VEH822755,D0336,2023-01-08,Oil Change,16055,20069,9180,NONE,29249
SVC0058064,VEH569986,D0106,2026-04-19,Brake Service,209076,34636,5250,FC102,39886
SVC0058069,VEH970808,D0244,2026-06-21,Wheel Alignment,16830,5941,13676,FC102,19617
SVC0058077,VEH968570,D0008,2023-08-11,Engine Repair,144733,43236,10053,FC108,53289
SVC0058081,VEH157162,D0130,2023-10-16,Brake Service,291254,27865,3211,FC102,31076
SVC0058086,VEH682430,D0454,2024-09-19,Tire Replacement,136749,44942,5424,FC103,50366
SVC0058090,VEH170316,D0178,2025-12-23,Oil Change,14802,11451,10834,FC103,22285
SVC0058108,VEH472810,D0269,2023-01-15,Battery Check,103860,26695,10019,FC108,36714
SVC0058117,VEH277469,D0189,2024-07-29,Oil Change,195701,41833,6487,FC103,48320
SVC0058118,VEH104170,D0095,2025-06-05,Oil Change,117742,49952,14514,FC105,64466
SVC0058123,VEH389970,D0159,2026-05-14,Software Update,204076,48344,4519,NONE,52863
SVC0058130,VEH702243,D0039,2024-10-08,Brake Service,266312,5616,2952,FC102,8568
SVC0058131,VEH193589,D0336,2024-03-01,AC Repair,100833,39321,13484,FC105,52805
SVC0058141,VEH979907,D0326,2023-03-29,Wheel Alignment,194260,42771,5708,FC104,48479
SVC0058152,VEH980469,D0082,2024-09-08,AC Repair,182155,33547,11844,FC105,45391
SVC0058156,VEH788441,D0210,2026-07-12,Tire Replacement,81783,46905,11592,FC103,58497
SVC0058177,VEH953958,D0139,2023-01-11,Oil Change,108068,17031,11339,FC101,28370
SVC0058178,VEH368461,D0446,2025-01-20,Engine Repair,60589,39711,13189,FC107,52900
SVC0058179,VEH876317,D0430,2024-04-30,Wheel Alignment,153620,17850,9079,FC107,26929
SVC0058181,VEH580267,D0043,2026-01-27,Oil Change,150929,21767,13224,FC105,34991
SVC0058183,VEH974151,D0189,2026-03-30,Battery Check,82601,37202,13313,FC107,50515
SVC0058216,VEH318404,D0109,2026-06-19,Battery Check,92697,39347,13763,FC104,53110
SVC0058230,VEH116006,D0339,2025-07-24,Oil Change,218453,25221,1605,FC101,26826
SVC0058231,VEH222706,D0279,2023-02-21,Tire Replacement,191371,31754,12142,FC102,43896
SVC0058237,VEH768066,D0089,2025-12-31,Brake Service,105272,49989,6180,FC105,56169
SVC0058241,VEH501459,D0349,2024-03-30,Tire Replacement,90990,28586,3704,NONE,32290
SVC0058244,VEH912647,D0399,2025-02-16,Engine Repair,84064,856,2672,FC106,3528
SVC0058251,VEH656849,D0205,2024-05-11,Engine Repair,77556,20238,11699,FC105,31937
SVC0058255,VEH559633,D0294,2024-06-17,Brake Service,227612,20900,7667,FC102,28567
SVC0058257,VEH100751,D0276,2026-06-01,AC Repair,35291,33044,9950,FC101,42994
SVC0058258,VEH801435,D0340,2025-12-05,Tire Replacement,40569,10079,10437,FC108,20516
SVC0058260,VEH130479,D0270,2023-11-29,Brake Service,12959,37117,12588,FC105,49705
SVC0058262,VEH334351,D0212,2023-07-02,Tire Replacement,214396,38561,634,FC107,39195
SVC0058263,VEH764678,D0163,2025-09-16,Engine Repair,123465,2084,3744,FC104,5828
SVC0058266,VEH677325,D0405,2026-04-01,Wheel Alignment,89920,15891,10654,FC104,26545
SVC0058267,VEH675807,D0233,2026-01-26,AC Repair,94280,3533,13325,FC105,16858
SVC0058272,VEH895189,D0171,2024-05-10,Wheel Alignment,46807,26747,5890,NONE,32637
SVC0058275,VEH547661,D0044,2025-05-09,Tire Replacement,274047,9795,14048,NONE,23843
SVC0058276,VEH515254,D0091,2025-09-22,Brake Service,161927,32617,8739,FC101,41356
SVC0058279,VEH549430,D0121,2025-06-26,Tire Replacement,155517,37016,10728,FC102,47744
SVC0058280,VEH330518,D0063,2024-01-01,Battery Check,37533,25430,5075,FC101,30505
SVC0058282,VEH271852,D0247,2023-03-26,Brake Service,96371,25329,8850,FC108,34179
SVC0058289,VEH911959,D0188,2023-07-11,Battery Check,101215,22334,5210,FC103,27544
SVC0058290,VEH362375,D0308,2025-03-08,Software Update,267256,18319,6864,NONE,25183
SVC0058304,VEH102632,D0274,2026-05-23,AC Repair,244582,20405,9174,FC107,29579
SVC0058306,VEH525335,D0230,2023-09-23,Tire Replacement,69436,34086,13435,FC104,47521
SVC0058310,VEH614204,D0197,2023-06-10,Engine Repair,260678,5092,10304,FC106,15396
SVC0058312,VEH400943,D0462,2023-06-22,Oil Change,69909,27691,9847,FC101,37538
SVC0058313,VEH979748,D0449,2025-01-20,Oil Change,161574,13521,14384,FC101,27905
SVC0058315,VEH303200,D0214,2025-11-05,Oil Change,135703,40227,891,FC102,41118
SVC0058329,VEH179581,D0444,2024-12-11,AC Repair,25325,23056,8732,FC105,31788
SVC0058330,VEH511534,D0215,2025-04-26,Wheel Alignment,57309,33652,7827,FC108,41479
SVC0058331,VEH363462,D0164,2024-09-24,Oil Change,114150,37308,14604,FC105,51912
SVC0058332,VEH861059,D0390,2023-06-04,Wheel Alignment,132488,18058,1401,FC103,19459
SVC0058333,VEH725991,D0240,2025-06-20,Oil Change,234384,4828,9787,FC106,14615
SVC0058343,VEH619206,D0379,2023-07-07,Engine Repair,265917,10534,14272,FC101,24806
SVC0058357,VEH991116,D0462,2023-07-25,Oil Change,218219,23170,11098,FC106,34268
SVC0058361,VEH199110,D0481,2025-01-07,Battery Check,189239,21850,10331,FC103,32181
SVC0058369,VEH233986,D0406,2025-08-18,Battery Check,103125,22570,6747,NONE,29317
SVC0058373,VEH915115,D0084,2025-12-02,AC Repair,95895,11996,10056,FC106,22052
SVC0058380,VEH640730,D0411,2024-04-11,Software Update,21079,35439,8645,NONE,44084
SVC0058381,VEH154262,D0212,2025-11-08,Engine Repair,121185,49227,867,FC105,50094
SVC0058386,VEH917449,D0014,2023-08-19,Brake Service,100138,45239,667,FC101,45906
SVC0058397,VEH113627,D0429,2025-02-18,Software Update,88107,10025,9112,FC108,19137
SVC0058406,VEH319818,D0214,2026-07-09,Software Update,96732,3968,5905,FC102,9873
SVC0058408,VEH631070,D0056,2025-07-09,Tire Replacement,21698,40465,6247,FC102,46712
SVC0058409,VEH435781,D0334,2025-12-05,Brake Service,287119,49315,4154,FC107,53469
SVC0058413,VEH895110,D0231,2024-06-16,Battery Check,241783,35013,5192,NONE,40205
SVC0058418,VEH863849,D0305,2026-01-12,Brake Service,22497,25990,10491,FC108,36481
SVC0058431,VEH681406,D0339,2024-01-31,Tire Replacement,7336,13946,1705,NONE,15651
SVC0058432,VEH733741,D0034,2026-03-22,Brake Service,6265,49975,14018,FC106,63993
SVC0058433,VEH389715,D0471,2025-12-18,Brake Service,140694,9493,2086,FC106,11579
SVC0058435,VEH320901,D0229,2024-02-09,Oil Change,44993,19945,2527,FC104,22472
SVC0058443,VEH170971,D0047,2025-07-01,Brake Service,266632,44494,6018,FC107,50512
SVC0058449,VEH113917,D0245,2024-11-13,Brake Service,66322,8386,14001,FC102,22387
SVC0058453,VEH792369,D0222,2023-11-05,Tire Replacement,251116,7465,3741,FC108,11206
SVC0058456,VEH365414,D0360,2025-02-06,Oil Change,244308,34599,10847,FC108,45446
SVC0058460,VEH283651,D0156,2023-08-29,Tire Replacement,293103,25348,12053,FC102,37401
SVC0058465,VEH190792,D0393,2024-09-10,AC Repair,168529,35971,8556,FC101,44527
SVC0058468,VEH143882,D0394,2023-05-16,Tire Replacement,195428,34242,14366,FC108,48608
SVC0058487,VEH570266,D0147,2025-07-06,Tire Replacement,179492,3948,6294,FC107,10242
SVC0058490,VEH874195,D0067,2023-08-23,Oil Change,246326,19672,6629,FC101,26301
SVC0058508,VEH508094,D0221,2023-11-14,Oil Change,31719,27568,5782,FC101,33350
SVC0058531,VEH741617,D0261,2025-08-04,Brake Service,5170,46655,8842,FC108,55497
SVC0058538,VEH400700,D0431,2024-08-20,Oil Change,168312,30303,1323,FC104,31626
SVC0058547,VEH635333,D0199,2024-05-01,Oil Change,67979,46341,4758,FC107,51099
SVC0058554,VEH696088,D0367,2026-06-19,Wheel Alignment,191634,34239,11199,NONE,45438
SVC0058566,VEH888645,D0453,2025-01-17,Software Update,235553,2610,2742,NONE,5352
SVC0058568,VEH354128,D0197,2023-07-23,Engine Repair,230760,39316,9815,FC106,49131
SVC0058569,VEH634563,D0374,2025-06-07,Engine Repair,106205,20460,6606,FC102,27066
SVC0058573,VEH228354,D0444,2024-07-20,Wheel Alignment,130300,28701,4526,FC101,33227
SVC0058576,VEH686406,D0079,2024-10-03,Brake Service,187800,37925,863,FC108,38788
SVC0058581,VEH333268,D0383,2023-04-14,Tire Replacement,7211,12274,8077,FC102,20351
SVC0058584,VEH210561,D0091,2024-11-17,Engine Repair,269917,7089,5713,FC106,12802
SVC0058586,VEH952186,D0161,2025-09-19,Battery Check,198946,10778,14131,FC108,24909
SVC0058597,VEH574291,D0227,2025-10-14,Engine Repair,98926,40375,1899,FC107,42274
SVC0058599,VEH174947,D0052,2024-07-03,Battery Check,115636,23934,5603,FC101,29537
SVC0058601,VEH243230,D0281,2024-11-03,Wheel Alignment,170942,39890,1362,FC101,41252
SVC0058610,VEH900314,D0167,2026-01-26,Engine Repair,72741,32999,12466,FC106,45465
SVC0058613,VEH161945,D0102,2023-10-10,AC Repair,282037,21603,9027,FC104,30630
SVC0058614,VEH263667,D0071,2024-10-04,Battery Check,72374,44761,8582,FC101,53343
SVC0058616,VEH565474,D0008,2023-02-17,Brake Service,36429,8393,8218,FC103,16611
SVC0058622,VEH474888,D0263,2023-01-01,Engine Repair,11439,26803,5572,FC106,32375
SVC0058629,VEH976568,D0386,2023-08-13,AC Repair,177399,24359,2631,FC106,26990
SVC0058631,VEH319376,D0031,2024-10-06,Battery Check,245798,19846,1157,FC104,21003
SVC0058634,VEH496436,D0033,2026-03-31,AC Repair,259506,9201,6109,FC104,15310
SVC0058637,VEH655603,D0099,2023-03-11,Tire Replacement,263538,14989,4764,FC103,19753
SVC0058647,VEH794566,D0030,2025-04-30,Oil Change,208628,8364,9545,NONE,17909
SVC0058657,VEH395492,D0186,2024-11-10,Brake Service,238269,27660,3357,FC103,31017
SVC0058661,VEH599777,D0330,2024-05-11,Brake Service,223943,32381,8857,FC105,41238
SVC0058662,VEH371333,D0329,2024-01-17,Brake Service,213935,37669,12102,FC105,49771
SVC0058663,VEH831920,D0318,2025-02-13,Software Update,222517,43969,4769,FC106,48738
SVC0058665,VEH199347,D0171,2024-08-27,Tire Replacement,49554,25992,8134,FC102,34126
SVC0058667,VEH881294,D0024,2024-08-22,Brake Service,255559,14661,6030,FC105,20691
SVC0058670,VEH339997,D0196,2023-11-12,Software Update,109281,12589,1590,NONE,14179
SVC0058678,VEH415042,D0443,2026-07-19,Software Update,78427,6833,1037,FC105,7870
SVC0058683,VEH963606,D0203,2023-10-22,Wheel Alignment,254659,6127,11895,FC105,18022
SVC0058685,VEH657678,D0195,2025-07-14,Tire Replacement,165704,8088,9571,FC105,17659
SVC0058691,VEH539626,D0434,2025-03-30,Battery Check,50260,27742,5362,FC101,33104
SVC0058692,VEH786497,D0215,2024-06-10,Tire Replacement,199595,37493,9141,FC104,46634
SVC0058697,VEH841548,D0286,2024-12-05,Brake Service,291680,43104,4039,FC108,47143
SVC0058706,VEH217668,D0035,2023-12-08,Battery Check,142013,14745,14220,FC105,28965
SVC0058707,VEH429959,D0480,2023-01-19,Tire Replacement,11959,22182,9730,FC104,31912
SVC0058708,VEH871556,D0460,2023-05-04,Tire Replacement,9727,22221,12080,FC106,34301
SVC0058721,VEH871781,D0066,2025-01-29,Wheel Alignment,278309,47516,12443,FC107,59959
SVC0058722,VEH540884,D0262,2024-12-23,Battery Check,176092,48802,3799,FC104,52601
SVC0058728,VEH793128,D0018,2024-08-18,Brake Service,179430,32129,9403,FC102,41532
SVC0058730,VEH887382,D0260,2023-02-03,Tire Replacement,22493,18369,14360,FC104,32729
SVC0058745,VEH439330,D0383,2025-04-29,AC Repair,271560,38572,9312,NONE,47884
SVC0058755,VEH360701,D0147,2023-06-16,Wheel Alignment,255094,7871,10671,FC103,18542
SVC0058770,VEH258051,D0152,2026-01-28,Tire Replacement,33175,11848,5237,FC103,17085
SVC0058773,VEH753963,D0452,2026-05-12,Engine Repair,236892,49947,9946,FC108,59893
SVC0058780,VEH156200,D0227,2025-01-07,Battery Check,127698,5575,4725,FC108,10300
SVC0058781,VEH455469,D0325,2024-12-03,Brake Service,289319,32580,4111,FC105,36691
SVC0058783,VEH432180,D0264,2024-07-22,Software Update,65527,14337,11190,FC101,25527
SVC0058786,VEH593364,D0408,2023-10-03,Brake Service,259642,42806,7436,FC102,50242
SVC0058798,VEH312367,D0037,2024-12-05,Tire Replacement,298707,12485,9667,NONE,22152
SVC0058805,VEH586525,D0402,2024-03-23,Engine Repair,206028,29942,5691,FC105,35633
SVC0058819,VEH762634,D0056,2023-04-08,Wheel Alignment,8633,3684,8923,NONE,12607
SVC0058825,VEH604786,D0048,2023-12-28,AC Repair,180997,40142,13529,FC104,53671
