dealer_id,model,region,month,sales,current_inventory,previous_month_sales,inventory_30_days_ago
125,i7,Central,12,25,73,27,21
51,X1,West,12,13,39,14,49
107,X1,West,12,36,16,49,69
186,4 Series,South,12,41,9,11,60
5,iX3,South,12,41,17,32,72
166,X7,Central,12,38,67,14,85
6,5 Series,North,12,48,3,23,37
179,i4,East,12,5,16,39,83
142,5 Series,East,12,4,38,36,36
176,X5,North,12,2,1,28,13
12,iX,East,12,2,15,23,47
114,X1,South,12,29,63,36,43
214,X3,South,12,36,2,35,35
237,iX,Central,12,31,12,15,89
180,i5,South,12,35,38,46,88
233,4 Series,South,12,41,7,36,11
114,4 Series,East,12,21,87,30,15
68,i5,South,12,3,73,49,34
107,4 Series,East,12,24,92,38,13
59,X7,South,12,38,83,18,26
18,iX1,West,12,5,38,42,69
181,i5,North,12,26,7,21,29
31,5 Series,South,12,48,57,17,37
35,7 Series,North,12,26,9,42,36
4,i4,West,12,27,38,48,47
9,iX1,West,12,34,27,15,79
109,4 Series,West,12,34,45,27,55
143,2 Series,South,12,14,20,35,18
42,4 Series,East,12,33,74,37,68
187,iX1,South,12,29,63,21,42
85,4 Series,South,12,39,72,36,68
96,X5,South,12,13,43,28,37
201,i5,West,12,6,50,40,77
112,X7,South,12,34,92,41,86
32,i5,South,12,12,98,25,77
80,X5,North,12,47,40,1,15
45,5 Series,Central,12,1,12,8,64
5,X7,Central,12,33,23,38,17
234,iX3,Central,12,20,72,12,91
159,i5,Central,12,32,40,27,42
153,X3,West,12,12,81,20,62
184,i4,Central,12,27,71,49,38
1,2 Series,West,12,8,13,46,42
61,i5,West,12,31,60,3,87
67,i4,South,12,39,97,34,2
213,X7,West,12,14,8,13,2
220,X3,West,12,8,13,40,24
67,7 Series,North,12,25,94,44,66
170,i4,East,12,36,39,5,81
96,i7,North,12,12,5,18,29
224,3 Series,North,12,45,1,38,13
241,X7,East,12,39,71,24,74
94,i7,Central,12,25,22,31,2
59,iX1,South,12,39,97,23,62
178,3 Series,West,12,23,9,18,45
205,i4,East,12,28,91,6,65
34,i7,North,12,9,42,47,9
112,X1,South,12,16,71,39,84
68,4 Series,South,12,35,3,10,4
182,i5,East,12,31,11,26,37
210,X7,East,12,2,16,40,26
224,iX3,Central,12,4,37,12,49
142,iX3,Central,12,28,39,40,48
160,iX1,East,12,14,51,40,50
198,2 Series,South,12,39,31,48,80
107,iX3,East,12,43,56,14,18
81,iX1,North,12,10,85,46,67
8,X7,East,12,49,96,33,98
163,iX,South,12,20,85,13,9
24,2 Series,North,12,5,81,13,17
3,3 Series,East,12,49,75,36,45
81,i5,East,12,6,69,25,91
36,i5,South,12,12,24,44,52
179,i4,West,12,10,28,23,60
104,iX3,Central,12,23,59,17,20
81,4 Series,West,12,40,20,21,46
185,5 Series,West,12,12,19,32,44
59,7 Series,South,12,15,97,41,21
94,iX,North,12,4,47,21,27
217,iX,South,12,48,98,26,65
22,iX,West,12,41,56,15,60
165,X3,South,12,13,42,13,38
203,i4,North,12,17,57,32,38
126,X5,North,12,35,8,10,73
12,4 Series,West,12,6,57,2,46
149,4 Series,West,12,45,59,8,49
143,i7,East,12,18,47,28,71
12,X1,North,12,45,3,43,66
86,5 Series,North,12,36,59,16,28
103,5 Series,South,12,17,63,33,23
56,4 Series,West,12,36,80,12,10
227,iX,East,12,25,63,47,56
106,X3,West,12,15,45,40,37
144,iX1,North,12,29,83,2,25
33,X5,West,12,10,31,25,66
117,X3,North,12,13,88,8,39
171,i5,East,12,19,21,7,45
49,X5,South,12,40,40,22,57
78,3 Series,North,12,26,13,44,52
18,i5,South,12,41,5,14,61
236,i7,East,12,6,92,31,91
144,i7,West,12,46,15,2,25
168,i7,West,12,43,87,42,35
195,iX1,East,12,35,77,34,63
107,4 Series,West,12,47,69,43,54
190,X3,North,12,2,10,26,89
90,5 Series,North,12,39,45,41,1
79,X5,East,12,6,46,2,45
100,X5,East,12,6,31,27,46
155,5 Series,East,12,24,59,45,43
240,X1,South,12,43,12,43,50
118,X7,South,12,41,63,24,9
120,7 Series,Central,12,13,92,40,91
127,i7,South,12,47,74,25,27
81,i5,North,12,37,39,10,66
142,2 Series,East,12,8,49,6,13
194,iX1,West,12,16,46,32,18
155,X3,West,12,31,64,14,34
54,2 Series,North,12,36,72,24,49
239,i7,Central,12,32,12,47,13
88,i7,South,12,41,40,25,17
188,X7,North,12,20,91,33,57
168,X1,East,12,41,26,5,49
173,4 Series,North,12,9,11,8,55
99,iX3,Central,12,44,35,49,35
68,iX3,North,12,21,21,35,5
218,X5,West,12,10,9,37,71
228,X7,Central,12,5,81,23,96
196,7 Series,Central,12,4,52,7,94
191,i4,North,12,2,13,41,63
226,X1,West,12,4,40,37,48
205,4 Series,South,12,30,62,10,56
246,iX1,Central,12,6,99,17,1
168,7 Series,North,12,22,65,49,50
41,2 Series,West,12,9,84,3,16
189,X7,Central,12,17,5,11,72
193,X1,East,12,22,4,39,8
1,X1,East,12,7,83,12,29
9,i7,Central,12,48,86,35,34
75,4 Series,Central,12,35,55,31,55
80,X7,West,12,28,25,27,77
93,3 Series,Central,12,3,77,30,80
228,X7,West,12,20,59,46,44
143,i7,Central,12,28,2,11,52
59,i7,West,12,19,51,49,17
231,7 Series,East,12,49,85,9,79
194,i5,Central,12,38,98,17,6
10,7 Series,North,12,31,77,14,47
177,X1,South,12,17,72,45,25
139,iX3,North,12,27,53,46,47
30,i5,West,12,35,86,31,31
23,7 Series,North,12,19,46,41,39
22,X5,West,12,47,71,26,78
179,7 Series,South,12,34,36,33,41
42,i5,East,12,3,25,49,98
228,X7,North,12,31,34,48,60
29,i4,East,12,33,20,38,85
173,i5,West,12,29,29,33,32
224,iX1,Central,12,20,73,20,34
161,2 Series,West,12,46,15,20,89
167,i7,West,12,10,93,10,84
201,iX3,West,12,23,11,30,50
65,i4,East,12,38,86,22,42
210,iX3,East,12,22,67,16,80
178,X3,North,12,2,86,33,53
112,iX1,West,12,26,81,49,62
86,2 Series,Central,12,49,2,33,27
48,i7,West,12,22,7,18,51
37,iX3,West,12,16,25,48,27
206,2 Series,East,12,15,51,45,98
86,iX,South,12,16,96,29,60
161,X3,West,12,10,76,8,21
134,X7,North,12,29,72,14,6
91,2 Series,South,12,14,5,4,68
70,3 Series,Central,12,13,38,17,32
55,2 Series,North,12,24,45,47,8
172,7 Series,West,12,43,12,33,86
50,5 Series,East,12,30,66,30,93
54,X5,East,12,1,61,39,97
191,4 Series,Central,12,26,27,11,10
105,iX1,Central,12,44,91,23,94
16,7 Series,Central,12,5,41,21,54
128,iX,East,12,48,33,16,96
47,i7,West,12,12,24,37,36
185,3 Series,East,12,4,42,27,74
130,i4,South,12,34,49,3,94
165,iX3,South,12,37,93,35,91
93,i5,Central,12,48,38,27,66
23,4 Series,North,12,33,1,6,38
213,3 Series,South,12,35,14,24,50
141,4 Series,West,12,14,12,40,84
115,X1,Central,12,10,52,3,85
65,i4,Central,12,30,57,18,18
221,X5,West,12,8,3,17,2
48,i5,East,12,35,77,17,88
7,3 Series,North,12,6,45,20,37
159,iX3,North,12,2,42,41,4
191,4 Series,North,12,12,10,45,59
173,i7,Central,12,15,9,14,62
56,X5,South,12,25,63,9,46
192,X5,Central,12,6,41,6,80
22,3 Series,North,12,16,77,16,12
63,iX3,East,12,33,17,40,45
80,X3,West,12,42,95,48,67
28,3 Series,West,12,1,74,44,71
172,X5,South,12,28,6,38,25
103,X7,South,12,43,54,44,43
217,X5,Central,12,13,62,4,99
142,X5,East,12,34,87,7,25
242,X3,East,12,47,51,9,67
85,i4,North,12,18,43,39,21
147,iX,North,12,1,34,14,10
188,i7,Central,12,28,36,24,42
77,iX1,East,12,20,18,48,82
2,3 Series,North,12,4,78,15,16
51,2 Series,East,12,25,65,6,18
228,3 Series,West,12,10,85,34,4
78,i5,South,12,38,68,12,47
162,X3,West,12,20,73,33,73
82,3 Series,North,12,37,86,47,6
216,5 Series,North,12,23,20,32,78
222,X3,South,12,36,5,4,80
51,iX,South,12,42,12,44,39
147,iX,Central,12,12,77,7,18
164,i7,South,12,23,44,25,43
213,4 Series,North,12,28,2,14,9
211,3 Series,East,12,44,62,8,26
118,X5,Central,12,21,43,25,87
154,iX,East,12,16,96,33,99
163,iX3,South,12,33,94,21,62
63,2 Series,South,12,13,88,23,60
104,7 Series,South,12,35,98,22,83
132,X5,South,12,23,53,2,17
85,i4,West,12,29,98,7,36
3,iX,South,12,1,25,30,64
5,i5,Central,12,4,6,11,93
235,iX,West,12,1,64,31,39
157,i7,South,12,36,24,30,5
119,i4,South,12,11,83,3,16
19,i7,North,12,9,57,36,29
115,i5,Central,12,44,28,28,73
145,5 Series,North,12,30,19,13,93
34,7 Series,Central,12,15,95,14,36
20,X1,South,12,12,23,19,39
156,5 Series,East,12,49,55,39,99
73,iX,South,12,41,44,23,39
195,2 Series,Central,12,3,39,43,33
138,i7,Central,12,36,69,36,18
149,X1,South,12,7,31,6,6
233,iX,West,12,4,68,32,69
116,X3,East,12,18,88,4,7
4,X5,East,12,46,56,6,69
22,5 Series,South,12,18,66,34,59
71,3 Series,Central,12,22,56,19,28
190,X3,West,12,14,34,47,16
12,X3,South,12,48,88,40,71
139,X3,Central,12,31,86,28,80
150,5 Series,North,12,16,41,36,6
157,iX1,South,12,46,51,40,50
189,iX3,West,12,35,73,30,5
61,4 Series,South,12,41,27,31,80
27,2 Series,South,12,19,13,46,85
175,X3,South,12,42,76,45,4
84,i4,West,12,7,65,49,62
142,3 Series,West,12,46,36,5,27
7,X1,Central,12,6,72,5,72
143,5 Series,Central,12,7,5,40,66
174,X5,Central,12,42,81,11,1
156,X3,South,12,12,10,40,92
171,4 Series,South,12,1,96,45,67
10,X7,East,12,32,3,23,82
179,X7,West,12,12,88,41,20
3,4 Series,South,12,1,1,8,22
204,i5,Central,12,27,26,32,28
205,iX,West,12,22,23,43,25
103,X7,North,12,29,34,49,8
44,i7,North,12,31,13,3,86
54,i5,North,12,21,88,20,53
162,iX1,South,12,9,3,39,19
193,X5,Central,12,4,43,29,25
230,i7,South,12,30,46,22,93
89,2 Series,South,12,9,99,16,25
211,X1,West,12,22,15,44,97
25,iX3,West,12,2,32,43,92
191,i5,South,12,3,88,5,25
70,iX3,Central,12,37,7,47,3
45,iX1,East,12,48,52,7,15
68,X7,West,12,12,44,13,97
26,iX3,North,12,4,58,48,78
26,2 Series,North,12,6,95,17,90
154,2 Series,South,12,31,52,16,70
206,5 Series,Central,12,17,36,36,93
190,5 Series,East,12,34,42,15,79
224,4 Series,East,12,42,76,19,30
112,X1,South,12,38,31,44,16
92,X3,North,12,28,4,24,87
189,4 Series,West,12,47,52,7,82
130,3 Series,North,12,14,40,47,67
41,X3,East,12,22,47,17,38
173,iX1,South,12,10,95,9,92
213,i5,West,12,38,86,2,10
238,7 Series,Central,12,18,27,37,92
14,iX1,West,12,44,62,1,16
165,5 Series,North,12,41,66,22,80
130,X7,South,12,15,77,14,46
5,X3,South,12,16,30,14,77
102,3 Series,North,12,2,94,34,5
130,X3,East,12,35,30,10,62
129,i5,North,12,47,95,32,21
176,iX3,South,12,39,22,33,63
22,3 Series,South,12,24,59,20,45
41,X7,Central,12,15,23,22,76
153,7 Series,East,12,7,26,13,5
46,X7,East,12,36,33,14,95
94,5 Series,South,12,36,44,45,92
9,i7,South,12,23,75,46,49
189,4 Series,South,12,10,93,38,15
101,i7,South,12,40,30,33,97
47,7 Series,South,12,27,54,48,50
74,3 Series,South,12,30,74,3,33
207,i4,East,12,7,83,1,61
241,iX3,West,12,6,45,24,45
3,4 Series,North,12,32,97,26,85
8,iX1,Central,12,45,25,41,94
153,iX,Central,12,36,32,34,90
36,X3,East,12,20,39,31,47
43,X3,South,12,36,30,19,4
243,7 Series,Central,12,18,29,2,7
238,i4,West,12,36,37,36,72
178,3 Series,South,12,34,65,23,90
63,i4,South,12,25,42,45,41
213,X7,East,12,11,71,23,1
162,2 Series,West,12,28,14,14,40
219,iX1,North,12,41,70,17,94
201,5 Series,North,12,43,5,8,36
138,X1,North,12,19,31,39,65
27,5 Series,West,12,7,40,14,52
89,i5,East,12,8,14,11,20
13,7 Series,West,12,49,38,9,1
51,iX3,Central,12,9,84,12,72
68,iX3,South,12,40,41,25,35
124,i7,East,12,19,59,14,82
144,X3,South,12,14,51,23,38
140,2 Series,North,12,10,46,18,45
25,X5,Central,12,38,63,33,17
240,i5,West,12,4,1,42,28
177,iX3,Central,12,43,40,3,30
144,X3,South,12,11,9,27,97
103,i4,Central,12,16,94,1,16
2,X7,North,12,43,23,48,54
73,iX,South,12,47,98,4,21
123,i5,Central,12,8,45,43,60
236,X5,Central,12,20,24,42,17
127,5 Series,West,12,45,30,10,3
77,7 Series,North,12,35,25,44,4
78,4 Series,North,12,20,31,17,79
76,X5,West,12,7,39,7,19
163,3 Series,West,12,7,97,3,99
150,iX1,East,12,44,29,25,23
213,i7,South,12,33,62,23,12
48,X5,North,12,35,45,40,1
114,i4,Central,12,34,54,37,44
249,iX3,East,12,21,54,40,75
64,i5,North,12,30,79,21,94
195,iX3,Central,12,18,38,49,87
150,iX3,South,12,29,99,30,73
73,X5,East,12,15,8,13,12
47,X7,North,12,32,83,34,54
40,iX1,East,12,19,14,34,2
106,3 Series,South,12,43,40,21,66
181,3 Series,South,12,31,34,25,99
118,i7,West,12,40,88,1,34
3,i5,South,12,17,73,46,1
95,2 Series,West,12,30,98,43,86
101,X5,South,12,44,50,15,61
134,3 Series,North,12,10,79,26,27
142,X5,South,12,48,97,30,13
83,iX1,East,12,31,15,38,95
186,7 Series,Central,12,35,75,10,79
82,i5,West,12,37,44,7,43
250,4 Series,Central,12,2,20,6,9
121,X1,North,12,5,84,22,90
135,X3,West,12,49,21,15,43
228,iX3,Central,12,35,60,43,40
157,iX,North,12,25,96,43,12
3,X7,West,12,32,41,35,31
13,X1,West,12,31,68,32,59
164,X7,West,12,26,39,23,15
105,i7,North,12,6,45,2,13
89,iX1,North,12,15,35,49,6
92,7 Series,North,12,30,10,23,26
166,i5,East,12,41,3,5,83
75,5 Series,South,12,18,78,13,11
60,X7,West,12,9,37,28,19
233,i5,West,12,7,90,16,92
126,5 Series,Central,12,32,31,36,55
73,X7,South,12,43,66,32,63
22,7 Series,North,12,3,43,20,29
149,2 Series,East,12,21,91,5,89
123,3 Series,East,12,5,36,42,1
211,2 Series,East,12,48,95,3,76
33,4 Series,West,12,24,45,33,57
4,X5,North,12,28,17,16,4
225,iX1,West,12,46,61,27,86
237,i7,East,12,32,91,28,30
208,X7,West,12,18,37,22,78
172,X1,Central,12,9,95,16,11
129,iX1,East,12,30,63,36,22
190,5 Series,West,12,43,40,16,19
207,i7,North,12,36,63,46,33
150,i5,West,12,20,3,40,42
224,i7,West,12,5,87,7,91
59,i4,South,12,36,41,32,11
37,X1,Central,12,4,31,30,32
151,iX,South,12,7,13,22,19
161,4 Series,West,12,25,5,19,16
113,iX3,Central,12,43,3,28,61
232,2 Series,South,12,46,99,4,95
150,i4,South,12,33,44,8,88
192,i5,West,12,45,80,3,75
232,7 Series,North,12,16,38,39,99
127,iX3,South,12,29,31,24,56
190,3 Series,Central,12,34,99,18,3
118,5 Series,East,12,26,93,3,9
182,3 Series,Central,12,25,69,20,97
186,X3,North,12,27,9,9,67
239,3 Series,Central,12,11,66,33,47
247,iX3,South,12,4,17,12,42
140,iX3,North,12,14,15,36,76
112,i5,South,12,26,1,16,45
146,iX3,South,12,33,47,45,26
224,i7,West,12,30,48,16,37
195,i7,East,12,38,16,34,89
188,7 Series,South,12,32,17,17,6
125,2 Series,West,12,17,53,2,14
100,2 Series,East,12,24,42,11,4
239,7 Series,West,12,10,26,9,65
238,4 Series,East,12,35,93,10,23
1,i4,North,12,16,80,28,10
121,5 Series,West,12,41,73,24,35
89,X3,South,12,24,6,4,29
20,iX1,North,12,10,89,48,27
17,iX3,East,12,36,12,49,68
177,7 Series,Central,12,21,38,8,10
150,iX3,East,12,30,30,35,85
114,4 Series,Central,12,18,73,40,35
161,iX1,North,12,11,28,16,51
26,4 Series,North,12,7,55,28,27
27,7 Series,Central,12,27,45,45,83
188,X5,East,12,27,17,48,74
162,iX1,East,12,6,44,22,43
87,7 Series,Central,1,19,91,9,11
80,X3,East,1,30,36,17,64
206,3 Series,North,1,18,34,20,54
180,5 Series,West,1,37,37,8,34
55,i7,Central,1,17,18,32,14
247,iX,North,1,36,44,2,84
244,5 Series,South,1,9,37,5,72
61,3 Series,West,1,44,15,35,27
178,7 Series,West,1,44,25,35,86
233,i4,South,1,9,26,35,99
191,X5,Central,1,2,80,6,78
192,i4,Central,1,26,23,4,42
14,iX1,East,1,13,67,16,7
126,i7,North,1,14,46,18,25
109,3 Series,East,1,11,83,36,58
218,i7,Central,1,13,36,47,60
238,X5,North,1,42,59,11,93
122,i5,West,1,3,46,26,42
51,iX,East,1,46,80,45,76
113,3 Series,Central,1,21,60,46,5
155,X3,South,1,36,61,41,98
168,i7,North,1,34,58,17,24
68,5 Series,East,1,28,96,21,95
9,2 Series,East,1,24,16,8,5
184,X1,South,1,23,6,8,59
219,i7,Central,1,33,45,20,8
235,i7,North,1,22,9,2,83
39,iX1,Central,1,42,77,37,47
143,X1,South,1,46,52,29,1
89,iX1,South,1,41,21,11,74
18,iX,Central,1,46,3,30,55
52,X5,North,1,42,57,27,65
189,2 Series,South,1,37,4,36,14
222,i7,North,1,15,68,46,64
37,X7,South,1,47,13,35,93
80,4 Series,Central,1,1,34,32,40
181,i5,North,1,40,86,36,15
140,X1,West,1,29,13,49,4
209,X7,Central,1,19,52,44,94
153,i4,West,1,30,10,17,92
79,iX1,South,1,42,47,33,3
25,X7,East,1,17,14,16,58
149,X5,West,1,24,52,26,81
122,X3,South,1,9,13,36,40
211,iX1,East,1,46,66,12,36
88,5 Series,East,1,22,56,26,4
135,iX3,South,1,29,47,4,34
245,X7,South,1,18,53,21,52
204,X3,South,1,19,95,34,8
177,i7,South,1,2,30,13,67
39,2 Series,South,1,6,27,14,7
75,i5,South,1,14,36,43,56
97,i5,East,1,41,68,2,63
49,7 Series,East,1,23,59,9,17
217,i7,North,1,44,66,3,77
246,X5,South,1,8,48,34,67
231,iX,Central,1,10,61,9,40
162,iX1,Central,1,45,77,38,49
203,X7,Central,1,40,87,36,88
144,i4,West,1,43,35,8,13
96,7 Series,North,1,19,82,40,51
143,iX,North,1,2,15,30,91
40,i7,East,1,25,72,19,15
207,X3,North,1,44,27,9,87
7,X7,South,1,44,38,38,84
101,3 Series,Central,1,16,58,8,50
40,X3,North,1,49,49,29,79
194,X7,West,1,9,65,5,89
70,3 Series,Central,1,29,20,9,16
228,X7,South,1,24,96,24,46
103,i7,West,1,34,76,49,67
230,X3,East,1,29,51,5,50
92,iX1,East,1,5,12,41,40
22,7 Series,South,1,22,65,38,31
101,X7,West,1,22,58,12,35
187,iX3,West,1,20,73,24,99
133,i4,Central,1,21,52,1,66
146,7 Series,Central,1,21,93,16,58
11,4 Series,East,1,19,28,14,84
119,2 Series,West,1,17,76,29,91
247,X7,West,1,49,94,27,3
8,i5,East,1,14,6,28,84
20,i4,East,1,13,59,16,3
203,iX,North,1,15,97,26,86
59,iX,West,1,12,4,17,93
91,iX1,South,1,38,94,42,40
221,i5,West,1,15,45,20,72
153,iX3,West,1,40,76,11,99
186,X3,South,1,47,96,18,13
115,X1,Central,1,18,25,43,61
19,3 Series,East,1,44,11,22,72
125,X5,South,1,17,21,35,56
130,i5,West,1,19,75,44,48
106,iX,Central,1,26,84,19,15
231,4 Series,South,1,15,75,9,67
236,X5,North,1,2,73,40,86
186,X7,South,1,28,47,29,22
66,iX3,North,1,40,34,37,64
7,X3,West,1,13,1,44,71
51,X5,South,1,45,80,3,13
95,X1,East,1,34,91,9,62
161,X7,South,1,10,12,23,46
75,i4,South,1,1,48,20,91
232,X3,Central,1,24,86,49,63
104,7 Series,East,1,42,88,33,21
238,7 Series,North,1,26,69,20,77
13,i7,South,1,19,5,41,25
138,iX1,East,1,27,46,29,50
113,3 Series,South,1,4,6,35,89
59,i7,North,1,7,11,28,4
38,iX3,East,1,12,6,38,48
20,7 Series,East,1,46,33,20,44
213,i7,Central,1,38,74,35,90
14,i5,South,1,1,11,31,26
216,iX3,South,1,13,51,7,75
40,X1,East,1,11,19,42,8
135,iX,East,1,7,84,22,67
197,4 Series,South,1,34,48,19,95
6,5 Series,West,1,43,22,27,28
168,5 Series,Central,1,37,97,12,72
181,X5,West,1,48,55,45,83
227,i5,West,1,11,46,25,65
9,i5,North,1,37,12,48,19
249,4 Series,East,1,35,93,47,10
106,5 Series,North,1,33,29,34,35
65,4 Series,Central,1,24,36,10,47
231,X5,South,1,24,87,26,50
148,X3,Central,1,26,6,22,98
134,X5,East,1,10,53,8,42
96,X1,South,1,29,3,47,41
205,X1,East,1,32,43,3,65
39,5 Series,South,1,17,67,49,11
232,i5,North,1,35,55,44,59
123,3 Series,East,1,27,95,48,47
21,X3,South,1,20,50,39,25
37,5 Series,Central,1,6,37,8,5
12,X5,East,1,7,77,34,9
198,iX3,North,1,10,4,42,45
247,3 Series,Central,1,29,76,21,76
15,3 Series,West,1,13,9,42,6
149,X5,East,1,43,35,39,1
85,i4,South,1,3,18,6,40
92,iX3,South,1,10,45,18,45
100,4 Series,East,1,10,75,41,95
209,X5,South,1,37,57,42,86
174,2 Series,South,1,8,44,10,77
199,4 Series,East,1,43,17,35,46
215,iX1,East,1,16,57,12,12
109,X1,West,1,42,78,19,45
86,i4,South,1,4,75,14,3
138,i4,Central,1,18,51,41,12
82,7 Series,North,1,45,93,10,10
66,i7,East,1,14,53,34,80
118,iX,North,1,12,94,46,60
204,4 Series,West,1,45,87,44,59
237,i7,West,1,32,19,25,92
249,i7,Central,1,1,66,19,10
117,5 Series,South,1,10,31,25,23
167,X5,South,1,8,91,4,60
242,X1,West,1,17,85,12,28
22,X5,South,1,15,39,42,64
235,2 Series,South,1,28,99,15,20
86,X5,West,1,3,76,49,1
170,X1,South,1,36,45,34,72
214,i4,North,1,18,28,42,77
134,i5,Central,1,35,9,13,42
110,4 Series,North,1,18,77,41,90
180,5 Series,South,1,10,25,39,37
165,5 Series,West,1,25,52,46,6
212,X1,North,1,42,41,17,66
6,3 Series,East,1,32,44,14,83
73,5 Series,East,1,36,10,20,34
157,i4,East,1,26,59,5,11
101,i4,South,1,21,75,26,89
197,i4,South,1,42,98,48,49
179,i4,South,1,5,75,38,45
77,X1,West,1,29,85,1,34
27,5 Series,South,1,16,31,39,34
215,7 Series,East,1,15,90,27,48
165,iX,South,1,21,96,22,5
174,i5,South,1,17,86,37,76
98,iX3,South,1,4,76,3,71
25,3 Series,West,1,41,60,26,72
165,i5,North,1,23,59,9,17
151,X3,West,1,29,74,37,37
220,X5,West,1,35,54,28,96
247,X1,West,1,32,72,45,5
154,3 Series,North,1,17,82,11,88
76,4 Series,West,1,41,2,6,83
120,X7,North,1,14,23,23,49
180,i7,South,1,22,13,5,10
231,3 Series,West,1,33,69,31,90
3,5 Series,South,1,21,95,11,21
73,iX,South,1,6,96,5,93
111,X5,North,1,9,28,41,30
79,7 Series,North,1,1,74,19,85
72,2 Series,South,1,24,39,34,71
156,3 Series,Central,1,25,72,4,56
218,X3,East,1,38,90,16,88
208,3 Series,West,1,17,19,32,14
249,X5,East,1,28,23,37,9
34,iX3,Central,1,24,39,38,1
84,X1,East,1,43,37,19,77
65,X3,North,1,6,2,49,76
216,i7,Central,1,15,86,27,46
29,3 Series,South,1,33,97,22,41
4,7 Series,East,1,39,43,8,64
196,X5,North,1,8,36,17,99
119,i4,Central,1,49,51,47,40
190,X1,North,1,23,85,40,74
166,iX,Central,1,20,83,27,28
195,X7,South,1,34,43,37,80
232,4 Series,East,1,25,23,43,81
130,iX3,East,1,37,35,32,52
221,i5,East,1,20,93,5,85
113,i5,West,1,36,44,5,59
92,2 Series,East,1,48,81,21,27
76,5 Series,Central,1,14,30,11,74
125,X1,West,1,46,22,36,50
44,7 Series,South,1,7,93,49,72
207,iX3,East,1,11,57,41,86
114,i7,Central,1,10,64,34,28
105,iX3,East,1,20,86,40,56
95,5 Series,Central,1,6,92,33,85
117,7 Series,West,1,10,78,16,17
101,7 Series,East,1,32,32,49,96
32,4 Series,Central,1,47,64,5,2
214,i7,North,1,12,7,29,19
131,X5,East,1,32,81,27,16
17,iX,Central,1,42,34,14,80
221,iX3,East,1,40,22,16,89
248,X5,West,1,12,99,3,96
119,X3,North,1,47,48,42,79
140,X7,North,1,2,90,2,67
64,X1,South,1,39,29,16,26
191,4 Series,South,1,26,98,16,94
78,X1,North,1,44,22,22,61
200,i5,Central,1,35,74,37,25
41,2 Series,West,1,33,35,29,73
2,X3,Central,1,36,42,29,67
181,4 Series,East,1,27,47,37,31
34,3 Series,East,1,8,97,14,77
125,7 Series,Central,1,40,41,20,49
88,X3,North,1,30,84,4,30
112,X7,East,1,5,19,12,9
212,i4,West,1,25,47,1,49
235,i5,Central,1,7,4,12,98
244,iX,East,1,28,46,38,11
202,iX,West,1,49,39,12,29
40,7 Series,South,1,3,21,30,10
199,iX1,Central,1,21,11,14,47
193,5 Series,Central,1,39,36,22,22
55,iX,South,1,3,42,33,90
126,4 Series,Central,1,13,68,41,59
74,7 Series,South,1,36,64,36,36
179,7 Series,Central,1,9,64,23,40
5,i4,South,1,22,79,28,33
56,5 Series,South,1,46,54,32,20
118,3 Series,East,1,28,38,37,5
232,7 Series,North,1,42,43,4,71
149,i4,South,1,19,92,21,69
58,4 Series,West,1,33,24,29,99
201,i4,East,1,49,99,42,73
93,X3,Central,1,22,21,25,55
31,i5,Central,1,31,87,22,91
237,X7,East,1,27,85,1,68
174,7 Series,South,1,39,92,17,21
155,X1,East,1,43,67,36,50
198,i7,West,1,1,45,47,35
107,4 Series,South,1,4,68,17,29
159,4 Series,North,1,11,15,2,47
169,4 Series,West,1,25,25,45,16
45,i5,Central,1,37,98,36,39
164,X3,Central,1,4,22,49,84
2,X5,North,1,7,77,26,36
62,iX1,South,1,7,41,3,29
248,4 Series,South,1,27,57,6,79
149,X5,Central,1,2,82,44,14
162,iX3,Central,1,36,97,21,90
86,X1,Central,1,1,59,25,7
13,X5,Central,1,28,95,10,8
19,X1,Central,1,21,79,14,54
161,X1,Central,1,34,46,29,54
124,iX1,East,1,27,88,2,84
102,i4,West,1,14,41,18,12
104,i5,East,1,21,67,16,76
49,iX,North,1,46,76,48,48
3,4 Series,West,1,17,45,14,66
166,X7,West,1,6,64,45,66
250,2 Series,South,1,9,26,43,33
211,3 Series,East,1,48,30,14,82
71,7 Series,North,1,14,22,26,67
15,i4,Central,1,35,8,15,17
38,iX1,South,1,39,74,41,95
153,i4,North,1,6,17,10,89
61,3 Series,East,1,5,39,40,3
214,iX,South,1,6,16,20,32
215,X5,Central,1,24,31,4,35
178,7 Series,South,1,13,50,31,87
10,5 Series,North,1,34,97,31,13
100,7 Series,East,1,19,95,13,9
101,X1,Central,1,18,88,2,23
178,X5,East,1,13,85,15,37
123,X5,East,1,26,89,33,16
234,2 Series,North,1,18,76,14,57
42,5 Series,East,1,22,20,45,13
234,5 Series,South,1,7,68,2,71
199,X1,West,1,16,65,40,55
180,3 Series,Central,1,33,15,1,90
174,5 Series,Central,1,48,86,43,84
217,X7,Central,1,45,42,8,62
40,7 Series,West,1,42,43,27,65
186,i4,North,1,6,58,6,10
233,3 Series,Central,1,19,58,17,93
24,4 Series,East,1,34,39,33,95
69,X5,Central,1,48,64,40,58
249,X5,South,1,43,94,27,8
85,X5,South,1,33,9,18,54
168,iX,East,1,30,16,25,20
148,2 Series,Central,1,25,33,45,11
29,i5,East,1,25,28,41,63
37,iX3,South,1,32,22,3,32
20,iX1,South,1,21,88,34,4
146,X1,North,1,15,95,5,68
4,X5,South,1,10,37,10,41
