dealer_id,model,region,month,sales,current_inventory,previous_month_sales,inventory_30_days_ago,next_month_sales
D146,iX,Central,2022-01,18,26,27,31,18
D146,iX,Central,2022-02,18,24,18,25,22
D146,iX,Central,2022-03,22,25,18,24,22
D146,iX,Central,2022-04,22,25,22,28,25
D146,iX,Central,2022-05,25,22,22,23,21
D146,iX,Central,2022-06,21,27,25,27,21
D146,iX,Central,2022-07,21,23,21,23,21
D146,iX,Central,2022-08,21,22,21,21,32
D146,iX,Central,2022-09,32,22,21,25,32
D146,iX,Central,2022-10,32,27,32,31,27
D146,iX,Central,2022-11,27,32,32,37,19
D146,iX,Central,2022-12,19,34,27,38,19
D146,iX,Central,2023-01,19,31,19,33,14
D146,iX,Central,2023-02,14,34,19,33,23
D146,iX,Central,2023-03,23,33,14,30,21
D146,iX,Central,2023-04,21,37,23,34,26
D146,iX,Central,2023-05,26,33,21,37,18
D146,iX,Central,2023-06,18,33,26,34,20
D146,iX,Central,2023-07,20,36,18,39,24
D146,iX,Central,2023-08,24,33,20,35,19
D146,iX,Central,2023-09,19,31,24,36,27
D146,iX,Central,2023-10,27,35,19,39,30
D146,iX,Central,2023-11,30,41,27,44,31
D146,iX,Central,2023-12,31,43,30,42,20
D146,iX,Central,2024-01,20,51,31,48,19
D146,iX,Central,2024-02,19,48,20,44,21
D146,iX,Central,2024-03,21,48,19,51,28
D146,iX,Central,2024-04,28,45,21,47,29
D146,iX,Central,2024-05,29,41,28,38,23
D146,iX,Central,2024-06,23,48,29,50,23
D146,iX,Central,2024-07,23,50,23,53,21
D146,iX,Central,2024-08,21,50,23,47,25
D146,iX,Central,2024-09,25,50,21,45,26
D146,iX,Central,2024-10,26,57,25,57,22
D146,iX,Central,2024-11,22,59,26,61,24
D146,iX,Central,2024-12,24,56,22,55,23
D146,iX,Central,2025-01,23,53,24,53,24
D146,iX,Central,2025-02,24,50,23,54,24
D146,iX,Central,2025-03,24,45,24,40,29
D146,iX,Central,2025-04,29,48,24,44,30
D146,iX,Central,2025-05,30,53,29,55,24
D146,iX,Central,2025-06,24,54,30,57,22
D146,iX,Central,2025-07,22,58,24,63,23
D146,iX,Central,2025-08,23,58,22,62,24
D146,iX,Central,2025-09,24,54,23,55,29
D146,iX,Central,2025-10,29,54,24,54,37
D146,iX,Central,2025-11,37,53,29,49,31
D146,iX1,Central,2021-01,16,22,16,22,20
D146,iX1,Central,2021-02,20,22,16,18,21
D146,iX1,Central,2021-03,21,18,20,21,24
D146,iX1,Central,2021-04,24,23,21,25,22
D146,iX1,Central,2021-05,22,22,24,22,24
D146,iX1,Central,2021-06,24,19,22,15,18
D146,iX1,Central,2021-07,18,27,24,30,25
D146,iX1,Central,2021-08,25,23,18,24,21
D146,iX1,Central,2021-09,21,24,25,22,28
D146,iX1,Central,2021-10,28,21,21,23,26
D146,iX1,Central,2021-11,26,36,28,35,22
D146,iX1,Central,2021-12,22,38,26,38,22
D146,iX1,Central,2022-01,22,33,22,38,23
D146,iX1,Central,2022-02,23,29,22,31,21
D146,iX1,Central,2022-03,21,24,23,24,25
D146,iX1,Central,2022-04,25,24,21,29,20
D146,iX1,Central,2022-05,20,20,25,21,25
D146,iX1,Central,2022-06,25,20,20,20,22
D146,iX1,Central,2022-07,22,22,25,23,23
D146,iX1,Central,2022-08,23,23,22,26,20
D146,iX1,Central,2022-09,20,23,23,23,28
D146,iX1,Central,2022-10,28,20,20,16,24
D146,iX1,Central,2022-11,24,24,28,27,27
D146,iX1,Central,2022-12,27,21,24,19,20
D146,iX1,Central,2023-01,20,26,27,26,24
D146,iX1,Central,2023-02,24,23,20,24,24
D146,iX1,Central,2023-03,24,22,24,20,25
D146,iX1,Central,2023-04,25,28,24,33,20
D146,iX1,Central,2023-05,20,23,25,18,23
D146,iX1,Central,2023-06,23,21,20,19,20
D146,iX1,Central,2023-07,20,20,23,24,25
D146,iX1,Central,2023-08,25,24,20,20,24
D146,iX1,Central,2023-09,24,26,25,21,25
D146,iX1,Central,2023-10,25,27,24,24,29
D146,iX1,Central,2023-11,29,34,25,35,23
D146,iX1,Central,2023-12,23,36,29,35,18
D146,iX1,Central,2024-01,18,41,23,44,24
D146,iX1,Central,2024-02,24,43,18,44,26
D146,iX1,Central,2024-03,26,45,24,48,23
D146,iX1,Central,2024-04,23,49,26,54,30
D146,iX1,Central,2024-05,30,54,23,54,25
D146,iX1,Central,2024-06,25,52,30,55,28
D146,iX1,Central,2024-07,28,55,25,57,23
D146,iX1,Central,2024-08,23,60,28,56,28
D146,iX1,Central,2024-09,28,56,23,54,29
D146,iX1,Central,2024-10,29,58,28,62,35
D146,iX1,Central,2024-11,35,66,29,64,34
D146,iX1,Central,2024-12,34,66,35,70,19
D146,iX1,Central,2025-01,19,74,34,78,22
D146,iX1,Central,2025-02,22,79,19,74,27
D146,iX1,Central,2025-03,27,82,22,82,27
D146,iX1,Central,2025-04,27,80,27,75,23
D146,iX1,Central,2025-05,23,86,27,91,28
D146,iX1,Central,2025-06,28,82,23,86,20
D146,iX1,Central,2025-07,20,78,28,81,20
D146,iX1,Central,2025-08,20,74,20,78,28
D146,iX1,Central,2025-09,28,77,20,78,26
D146,iX1,Central,2025-10,26,81,28,83,30
D146,iX1,Central,2025-11,30,79,26,79,29
D146,iX3,Central,2021-01,26,37,26,37,23
D146,iX3,Central,2021-02,23,32,26,30,26
D146,iX3,Central,2021-03,26,32,23,32,27
D146,iX3,Central,2021-04,27,28,26,32,27
D146,iX3,Central,2021-05,27,34,27,30,19
D146,iX3,Central,2021-06,19,29,27,24,27
D146,iX3,Central,2021-07,27,31,19,27,28
D146,iX3,Central,2021-08,28,31,27,35,31
D146,iX3,Central,2021-09,31,35,28,40,35
D146,iX3,Central,2021-10,35,43,31,45,29
D146,iX3,Central,2021-11,29,47,35,44,24
D146,iX3,Central,2021-12,24,42,29,45,20
D146,iX3,Central,2022-01,20,45,24,47,29
D146,iX3,Central,2022-02,29,45,20,48,28
D146,iX3,Central,2022-03,28,50,29,48,28
D146,iX3,Central,2022-04,28,45,28,44,25
D146,iX3,Central,2022-05,25,44,28,43,26
D146,iX3,Central,2022-06,26,43,25,42,25
D146,iX3,Central,2022-07,25,43,26,41,30
D146,iX3,Central,2022-08,30,46,25,43,26
D146,iX3,Central,2022-09,26,40,30,42,28
D146,iX3,Central,2022-10,28,45,26,44,35
D146,iX3,Central,2022-11,35,47,28,46,36
D146,iX3,Central,2022-12,36,40,35,40,19
D146,iX3,Central,2023-01,19,35,36,31,25
D146,iX3,Central,2023-02,25,32,19,28,29
D146,iX3,Central,2023-03,29,36,25,39,25
D146,iX3,Central,2023-04,25,30,29,29,31
D146,iX3,Central,2023-05,31,34,25,29,29
D146,iX3,Central,2023-06,29,39,31,35,27
D146,iX3,Central,2023-07,27,46,29,47,26
D146,iX3,Central,2023-08,26,50,27,53,28
D146,iX3,Central,2023-09,28,49,26,49,29
D146,iX3,Central,2023-10,29,52,28,57,36
D146,iX3,Central,2023-11,36,54,29,55,31
D146,iX3,Central,2023-12,31,62,36,57,24
D146,iX3,Central,2024-01,24,68,31,71,24
D146,iX3,Central,2024-02,24,72,24,68,30
D146,iX3,Central,2024-03,30,74,24,69,26
D146,iX3,Central,2024-04,26,73,30,78,32
D146,iX3,Central,2024-05,32,68,26,72,33
D146,iX3,Central,2024-06,33,67,32,64,25
D146,iX3,Central,2024-07,25,74,33,76,29
D146,iX3,Central,2024-08,29,76,25,76,33
D146,iX3,Central,2024-09,33,73,29,72,33
D146,iX3,Central,2024-10,33,80,33,78,33
D146,iX3,Central,2024-11,33,77,33,76,27
D146,iX3,Central,2024-12,27,74,33,76,23
D146,iX3,Central,2025-01,23,79,27,76,25
D146,iX3,Central,2025-02,25,78,23,77,27
D146,iX3,Central,2025-03,27,75,25,70,28
D146,iX3,Central,2025-04,28,72,27,73,24
D146,iX3,Central,2025-05,24,79,28,75,37
D146,iX3,Central,2025-06,37,83,24,87,21
D146,iX3,Central,2025-07,21,84,37,81,26
D146,iX3,Central,2025-08,26,85,21,89,31
D146,iX3,Central,2025-09,31,82,26,82,30
D146,iX3,Central,2025-10,30,79,31,74,41
D146,iX3,Central,2025-11,41,73,30,69,21
D147,2 Series,North,2021-01,16,23,16,23,20
D147,2 Series,North,2021-02,20,27,16,29,26
D147,2 Series,North,2021-03,26,30,20,27,23
D147,2 Series,North,2021-04,23,36,26,37,22
D147,2 Series,North,2021-05,22,42,23,39,19
D147,2 Series,North,2021-06,19,41,22,41,23
D147,2 Series,North,2021-07,23,43,19,40,24
D147,2 Series,North,2021-08,24,46,23,51,17
D147,2 Series,North,2021-09,17,46,24,47,23
D147,2 Series,North,2021-10,23,43,17,39,29
D147,2 Series,North,2021-11,29,47,23,45,28
D147,2 Series,North,2021-12,28,50,29,50,17
D147,2 Series,North,2022-01,17,54,28,58,18
D147,2 Series,North,2022-02,18,52,17,48,25
D147,2 Series,North,2022-03,25,51,18,53,19
D147,2 Series,North,2022-04,19,58,25,61,23
D147,2 Series,North,2022-05,23,61,19,62,26
D147,2 Series,North,2022-06,26,56,23,51,20
D147,2 Series,North,2022-07,20,54,26,49,29
D147,2 Series,North,2022-08,29,59,20,56,20
D147,2 Series,North,2022-09,20,59,29,55,26
D147,2 Series,North,2022-10,26,62,20,66,26
D147,2 Series,North,2022-11,26,60,26,60,24
D147,2 Series,North,2022-12,24,57,26,52,20
D147,2 Series,North,2023-01,20,60,24,55,20
D147,2 Series,North,2023-02,20,59,20,56,20
D147,2 Series,North,2023-03,20,59,20,57,27
D147,2 Series,North,2023-04,27,61,20,59,27
D147,2 Series,North,2023-05,27,62,27,66,22
D147,2 Series,North,2023-06,22,67,27,63,19
D147,2 Series,North,2023-07,19,63,22,66,20
D147,2 Series,North,2023-08,20,63,19,61,19
D147,2 Series,North,2023-09,19,66,20,67,29
D147,2 Series,North,2023-10,29,70,19,70,28
D147,2 Series,North,2023-11,28,66,29,62,24
D147,2 Series,North,2023-12,24,73,28,78,19
D147,2 Series,North,2024-01,19,72,24,75,19
D147,2 Series,North,2024-02,19,74,19,72,25
D147,2 Series,North,2024-03,25,79,19,83,24
D147,2 Series,North,2024-04,24,78,25,81,25
D147,2 Series,North,2024-05,25,77,24,72,26
D147,2 Series,North,2024-06,26,75,25,70,19
D147,2 Series,North,2024-07,19,76,26,73,23
D147,2 Series,North,2024-08,23,76,19,72,30
D147,2 Series,North,2024-09,30,72,23,75,28
D147,2 Series,North,2024-10,28,72,30,71,22
D147,2 Series,North,2024-11,22,67,28,70,22
D147,2 Series,North,2024-12,22,63,22,60,20
D147,2 Series,North,2025-01,20,66,22,69,18
D147,2 Series,North,2025-02,18,70,20,66,25
D147,2 Series,North,2025-03,25,72,18,76,29
D147,2 Series,North,2025-04,29,77,25,80,28
D147,2 Series,North,2025-05,28,71,29,73,23
D147,2 Series,North,2025-06,23,74,28,71,22
D147,2 Series,North,2025-07,22,79,23,79,23
D147,2 Series,North,2025-08,23,74,22,79,27
D147,2 Series,North,2025-09,27,75,23,71,24
D147,2 Series,North,2025-10,24,79,27,76,30
D147,2 Series,North,2025-11,30,77,24,76,25
D147,3 Series,North,2021-01,20,32,20,32,17
D147,3 Series,North,2021-02,17,31,20,33,22
D147,3 Series,North,2021-03,22,28,17,32,19
D147,3 Series,North,2021-04,19,27,22,22,22
D147,3 Series,North,2021-05,22,23,19,24,20
D147,3 Series,North,2021-06,20,21,22,21,26
D147,3 Series,North,2021-07,26,18,20,18,24
D147,3 Series,North,2021-08,24,26,26,30,26
D147,3 Series,North,2021-09,26,23,24,19,24
D147,3 Series,North,2021-10,24,30,26,31,20
D147,3 Series,North,2021-11,20,31,24,27,27
D147,3 Series,North,2021-12,27,32,20,30,24
D147,3 Series,North,2022-01,24,39,27,38,23
D147,3 Series,North,2022-02,23,34,24,33,22
D147,3 Series,North,2022-03,22,40,23,45,29
D147,3 Series,North,2022-04,29,40,22,43,21
D147,3 Series,North,2022-05,21,41,29,44,21
D147,3 Series,North,2022-06,21,43,21,44,24
D147,3 Series,North,2022-07,24,46,21,47,23
D147,3 Series,North,2022-08,23,49,24,50,28
D147,3 Series,North,2022-09,28,51,23,50,24
D147,3 Series,North,2022-10,24,46,28,50,32
D147,3 Series,North,2022-11,32,52,24,51,22
D147,3 Series,North,2022-12,22,47,32,46,23
D147,3 Series,North,2023-01,23,51,22,51,21
D147,3 Series,North,2023-02,21,54,23,51,24
D147,3 Series,North,2023-03,24,49,21,48,21
D147,3 Series,North,2023-04,21,52,24,56,26
D147,3 Series,North,2023-05,26,56,21,61,20
D147,3 Series,North,2023-06,20,51,26,47,20
D147,3 Series,North,2023-07,20,49,20,49,21
D147,3 Series,North,2023-08,21,45,20,43,30
D147,3 Series,North,2023-09,30,41,21,39,34
D147,3 Series,North,2023-10,34,35,30,30,28
D147,3 Series,North,2023-11,28,41,34,45,24
D147,3 Series,North,2023-12,24,43,28,43,20
D147,3 Series,North,2024-01,20,48,24,45,23
D147,3 Series,North,2024-02,23,50,20,52,28
D147,3 Series,North,2024-03,28,48,23,49,29
D147,3 Series,North,2024-04,29,51,28,46,27
D147,3 Series,North,2024-05,27,56,29,54,21
D147,3 Series,North,2024-06,21,56,27,54,22
D147,3 Series,North,2024-07,22,58,21,59,24
D147,3 Series,North,2024-08,24,62,22,67,28
D147,3 Series,North,2024-09,28,67,24,64,27
D147,3 Series,North,2024-10,27,68,28,73,31
D147,3 Series,North,2024-11,31,75,27,72,23
D147,3 Series,North,2024-12,23,75,31,72,21
D147,3 Series,North,2025-01,21,74,23,76,25
D147,3 Series,North,2025-02,25,73,21,71,31
D147,3 Series,North,2025-03,31,77,25,82,27
D147,3 Series,North,2025-04,27,75,31,74,26
D147,3 Series,North,2025-05,26,78,27,76,26
D147,3 Series,North,2025-06,26,83,26,84,24
D147,3 Series,North,2025-07,24,89,26,90,28
D147,3 Series,North,2025-08,28,91,24,92,35
D147,3 Series,North,2025-09,35,91,28,95,29
D147,3 Series,North,2025-10,29,90,35,91,34
D147,3 Series,North,2025-11,34,87,29,91,29
D147,4 Series,North,2021-01,13,16,13,16,16
D147,4 Series,North,2021-02,16,18,13,16,19
D147,4 Series,North,2021-03,19,19,16,21,12
D147,4 Series,North,2021-04,12,17,19,17,20
D147,4 Series,North,2021-05,20,17,12,15,21
D147,4 Series,North,2021-06,21,20,20,17,14
D147,4 Series,North,2021-07,14,23,21,21,21
D147,4 Series,North,2021-08,21,27,14,23,17
D147,4 Series,North,2021-09,17,27,21,31,19
D147,4 Series,North,2021-10,19,24,17,22,21
D147,4 Series,North,2021-11,21,29,19,28,20
D147,4 Series,North,2021-12,20,32,21,28,15
D147,4 Series,North,2022-01,15,37,20,35,17
D147,4 Series,North,2022-02,17,35,15,38,19
D147,4 Series,North,2022-03,19,31,17,29,24
D147,4 Series,North,2022-04,24,34,19,34,22
D147,4 Series,North,2022-05,22,32,24,31,19
D147,4 Series,North,2022-06,19,28,22,26,16
D147,4 Series,North,2022-07,16,32,19,32,17
D147,4 Series,North,2022-08,17,34,16,30,17
D147,4 Series,North,2022-09,17,31,17,34,19
D147,4 Series,North,2022-10,19,29,17,30,24
D147,4 Series,North,2022-11,24,25,19,27,19
D147,4 Series,North,2022-12,19,30,24,30,18
D147,4 Series,North,2023-01,18,28,19,25,15
D147,4 Series,North,2023-02,15,29,18,26,23
D147,4 Series,North,2023-03,23,32,15,35,19
D147,4 Series,North,2023-04,19,33,23,34,21
D147,4 Series,North,2023-05,21,32,19,30,24
D147,4 Series,North,2023-06,24,37,21,39,20
D147,4 Series,North,2023-07,20,33,24,34,19
D147,4 Series,North,2023-08,19,34,20,29,21
D147,4 Series,North,2023-09,21,33,19,36,26
D147,4 Series,North,2023-10,26,36,21,39,23
D147,4 Series,North,2023-11,23,36,26,32,24
D147,4 Series,North,2023-12,24,41,23,40,20
D147,4 Series,North,2024-01,20,39,24,37,20
D147,4 Series,North,2024-02,20,36,20,36,26
D147,4 Series,North,2024-03,26,32,20,34,18
D147,4 Series,North,2024-04,18,28,26,31,19
D147,4 Series,North,2024-05,19,26,18,28,21
D147,4 Series,North,2024-06,21,25,19,30,19
D147,4 Series,North,2024-07,19,26,21,23,20
D147,4 Series,North,2024-08,20,24,19,28,24
D147,4 Series,North,2024-09,24,29,20,26,23
D147,4 Series,North,2024-10,23,31,24,31,22
D147,4 Series,North,2024-11,22,30,23,28,24
D147,4 Series,North,2024-12,24,28,22,30,22
D147,4 Series,North,2025-01,22,24,24,21,20
D147,4 Series,North,2025-02,20,30,22,28,22
D147,4 Series,North,2025-03,22,31,20,29,23
D147,4 Series,North,2025-04,23,28,22,23,19
D147,4 Series,North,2025-05,19,32,23,34,21
D147,4 Series,North,2025-06,21,33,19,33,19
D147,4 Series,North,2025-07,19,31,21,31,22
D147,4 Series,North,2025-08,22,27,19,31,22
D147,4 Series,North,2025-09,22,26,22,31,19
D147,4 Series,North,2025-10,19,27,22,31,25
D147,4 Series,North,2025-11,25,27,19,30,26
D147,5 Series,North,2021-01,29,40,29,40,29
D147,5 Series,North,2021-02,29,34,29,38,30
D147,5 Series,North,2021-03,30,42,29,45,33
D147,5 Series,North,2021-04,33,47,30,51,43
D147,5 Series,North,2021-05,43,56,33,56,35
D147,5 Series,North,2021-06,35,65,43,65,35
D147,5 Series,North,2021-07,35,60,35,59,33
D147,5 Series,North,2021-08,33,66,35,70,31
D147,5 Series,North,2021-09,31,66,33,63,43
D147,5 Series,North,2021-10,43,67,31,67,42
D147,5 Series,North,2021-11,42,60,43,63,38
D147,5 Series,North,2021-12,38,56,42,60,31
D147,5 Series,North,2022-01,31,65,38,68,34
D147,5 Series,North,2022-02,34,73,31,70,32
D147,5 Series,North,2022-03,32,79,34,78,32
D147,5 Series,North,2022-04,32,74,32,75,37
D147,5 Series,North,2022-05,37,70,32,70,35
D147,5 Series,North,2022-06,35,74,37,79,33
D147,5 Series,North,2022-07,33,69,35,65,40
D147,5 Series,North,2022-08,40,70,33,75,37
D147,5 Series,North,2022-09,37,71,40,66,41
D147,5 Series,North,2022-10,41,78,37,78,48
D147,5 Series,North,2022-11,48,87,41,89,37
D147,5 Series,North,2022-12,37,95,48,97,29
D147,5 Series,North,2023-01,29,88,37,88,33
D147,5 Series,North,2023-02,33,89,29,93,34
D147,5 Series,North,2023-03,34,93,33,91,45
D147,5 Series,North,2023-04,45,103,34,103,38
D147,5 Series,North,2023-05,38,101,45,104,38
D147,5 Series,North,2023-06,38,107,38,111,34
D147,5 Series,North,2023-07,34,101,38,106,34
D147,5 Series,North,2023-08,34,101,34,104,43
D147,5 Series,North,2023-09,43,111,34,114,39
D147,5 Series,North,2023-10,39,107,43,111,39
D147,5 Series,North,2023-11,39,117,39,114,51
D147,5 Series,North,2023-12,51,127,39,123,30
D147,5 Series,North,2024-01,30,132,51,127,37
D147,5 Series,North,2024-02,37,129,30,124,37
D147,5 Series,North,2024-03,37,133,37,128,32
D147,5 Series,North,2024-04,32,141,37,146,40
D147,5 Series,North,2024-05,40,142,32,142,43
D147,5 Series,North,2024-06,43,138,40,140,42
D147,5 Series,North,2024-07,42,144,43,141,41
D147,5 Series,North,2024-08,41,143,42,138,42
D147,5 Series,North,2024-09,42,146,41,150,48
D147,5 Series,North,2024-10,48,137,42,142,46
D147,5 Series,North,2024-11,46,128,48,123,46
D147,5 Series,North,2024-12,46,125,46,127,27
D147,5 Series,North,2025-01,27,123,46,120,32
D147,5 Series,North,2025-02,32,127,27,129,28
D147,5 Series,North,2025-03,28,131,32,130,38
D147,5 Series,North,2025-04,38,128,28,128,41
D147,5 Series,North,2025-05,41,129,38,134,38
D147,5 Series,North,2025-06,38,133,41,137,38
D147,5 Series,North,2025-07,38,134,38,133,39
D147,5 Series,North,2025-08,39,129,38,132,41
D147,5 Series,North,2025-09,41,138,39,137,44
D147,5 Series,North,2025-10,44,140,41,145,39
D147,5 Series,North,2025-11,39,145,44,143,44
D147,7 Series,North,2021-01,11,16,11,16,11
D147,7 Series,North,2021-02,11,15,11,13,13
D147,7 Series,North,2021-03,13,17,11,18,12
D147,7 Series,North,2021-04,12,15,13,16,16
D147,7 Series,North,2021-05,16,14,12,13,12
D147,7 Series,North,2021-06,12,18,16,14,11
D147,7 Series,North,2021-07,11,21,12,17,15
D147,7 Series,North,2021-08,15,24,11,21,15
D147,7 Series,North,2021-09,15,26,15,24,12
D147,7 Series,North,2021-10,12,25,15,25,17
D147,7 Series,North,2021-11,17,23,12,22,14
D147,7 Series,North,2021-12,14,26,17,26,12
D147,7 Series,North,2022-01,12,29,14,33,11
D147,7 Series,North,2022-02,11,29,12,32,14
D147,7 Series,North,2022-03,14,27,11,27,13
D147,7 Series,North,2022-04,13,27,14,32,15
D147,7 Series,North,2022-05,15,25,13,30,15
D147,7 Series,North,2022-06,15,26,15,24,17
D147,7 Series,North,2022-07,17,23,15,23,16
D147,7 Series,North,2022-08,16,26,17,27,17
D147,7 Series,North,2022-09,17,30,16,28,19
D147,7 Series,North,2022-10,19,32,17,28,17
D147,7 Series,North,2022-11,17,33,19,33,19
D147,7 Series,North,2022-12,19,29,17,26,11
D147,7 Series,North,2023-01,11,29,19,25,13
D147,7 Series,North,2023-02,13,27,11,32,17
D147,7 Series,North,2023-03,17,30,13,27,16
D147,7 Series,North,2023-04,16,30,17,33,16
D147,7 Series,North,2023-05,16,32,16,28,16
D147,7 Series,North,2023-06,16,33,16,38,14
D147,7 Series,North,2023-07,14,35,16,35,17
D147,7 Series,North,2023-08,17,32,14,29,16
D147,7 Series,North,2023-09,16,35,17,33,17
D147,7 Series,North,2023-10,17,34,16,29,17
D147,7 Series,North,2023-11,17,34,17,38,16
D147,7 Series,North,2023-12,16,37,17,41,12
D147,7 Series,North,2024-01,12,39,16,38,14
D147,7 Series,North,2024-02,14,42,12,43,15
D147,7 Series,North,2024-03,15,45,14,50,16
D147,7 Series,North,2024-04,16,43,15,41,15
D147,7 Series,North,2024-05,15,46,16,49,18
D147,7 Series,North,2024-06,18,47,15,50,13
D147,7 Series,North,2024-07,13,43,18,48,17
D147,7 Series,North,2024-08,17,41,13,45,21
D147,7 Series,North,2024-09,21,44,17,46,14
D147,7 Series,North,2024-10,14,42,21,42,15
D147,7 Series,North,2024-11,15,41,14,36,14
D147,7 Series,North,2024-12,14,40,15,40,18
D147,7 Series,North,2025-01,18,43,14,40,14
D147,7 Series,North,2025-02,14,40,18,42,14
D147,7 Series,North,2025-03,14,37,14,37,15
D147,7 Series,North,2025-04,15,38,14,34,16
D147,7 Series,North,2025-05,16,41,15,46,16
D147,7 Series,North,2025-06,16,41,16,43,18
D147,7 Series,North,2025-07,18,44,16,39,19
D147,7 Series,North,2025-08,19,47,18,44,18
D147,7 Series,North,2025-09,18,44,19,48,20
D147,7 Series,North,2025-10,20,48,18,44,18
D147,7 Series,North,2025-11,18,53,20,56,16
D147,X1,North,2021-01,28,45,28,45,38
D147,X1,North,2021-02,38,50,28,46,34
D147,X1,North,2021-03,34,43,38,38,52
D147,X1,North,2021-04,52,42,34,43,39
D147,X1,North,2021-05,39,56,52,60,35
D147,X1,North,2021-06,35,55,39,50,39
D147,X1,North,2021-07,39,57,35,57,37
D147,X1,North,2021-08,37,62,39,60,46
D147,X1,North,2021-09,46,54,37,56,37
D147,X1,North,2021-10,37,64,46,63,42
D147,X1,North,2021-11,42,64,37,65,31
D147,X1,North,2021-12,31,75,42,71,30
D147,X1,North,2022-01,30,78,31,79,39
D147,X1,North,2022-02,39,78,30,81,50
D147,X1,North,2022-03,50,78,39,73,41
D147,X1,North,2022-04,41,81,50,78,43
D147,X1,North,2022-05,43,89,41,93,42
D147,X1,North,2022-06,42,89,43,89,38
D147,X1,North,2022-07,38,93,42,88,40
D147,X1,North,2022-08,40,103,38,108,43
D147,X1,North,2022-09,43,108,40,113,45
D147,X1,North,2022-10,45,120,43,125,40
D147,X1,North,2022-11,40,112,45,115,47
D147,X1,North,2022-12,47,115,40,118,29
D147,X1,North,2023-01,29,117,47,122,35
D147,X1,North,2023-02,35,120,29,117,33
D147,X1,North,2023-03,33,120,35,116,43
D147,X1,North,2023-04,43,120,33,119,42
D147,X1,North,2023-05,42,121,43,119,43
D147,X1,North,2023-06,43,132,42,128,36
D147,X1,North,2023-07,36,128,43,133,48
D147,X1,North,2023-08,48,135,36,130,40
D147,X1,North,2023-09,40,133,48,130,56
D147,X1,North,2023-10,56,134,40,135,52
D147,X1,North,2023-11,52,141,56,143,36
D147,X1,North,2023-12,36,134,52,135,39
D147,X1,North,2024-01,39,134,36,134,42
D147,X1,North,2024-02,42,139,39,144,31
D147,X1,North,2024-03,31,148,42,150,35
D147,X1,North,2024-04,35,142,31,145,38
D147,X1,North,2024-05,38,138,35,140,39
D147,X1,North,2024-06,39,137,38,139,37
D147,X1,North,2024-07,37,146,39,148,43
D147,X1,North,2024-08,43,143,37,144,43
D147,X1,North,2024-09,43,137,43,134,46
D147,X1,North,2024-10,46,139,43,143,47
D147,X1,North,2024-11,47,141,46,139,47
D147,X1,North,2024-12,47,143,47,146,35
D147,X1,North,2025-01,35,141,47,144,43
D147,X1,North,2025-02,43,136,35,131,51
D147,X1,North,2025-03,51,137,43,134,45
D147,X1,North,2025-04,45,135,51,131,40
D147,X1,North,2025-05,40,138,45,133,33
D147,X1,North,2025-06,33,139,40,134,34
D147,X1,North,2025-07,34,137,33,136,41
D147,X1,North,2025-08,41,143,34,138,51
D147,X1,North,2025-09,51,138,41,134,44
D147,X1,North,2025-10,44,136,51,132,52
D147,X1,North,2025-11,52,127,44,127,46
D147,X3,North,2021-01,36,56,36,56,40
D147,X3,North,2021-02,40,49,36,44,50
D147,X3,North,2021-03,50,57,40,54,43
D147,X3,North,2021-04,43,71,50,66,50
D147,X3,North,2021-05,50,71,43,70,45
D147,X3,North,2021-06,45,73,50,73,43
D147,X3,North,2021-07,43,83,45,82,36
D147,X3,North,2021-08,36,81,43,78,50
D147,X3,North,2021-09,50,91,36,94,53
D147,X3,North,2021-10,53,92,50,89,57
D147,X3,North,2021-11,57,106,53,105,43
D147,X3,North,2021-12,43,109,57,105,34
D147,X3,North,2022-01,34,111,43,107,39
D147,X3,North,2022-02,39,115,34,120,52
D147,X3,North,2022-03,52,115,39,120,53
